ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
2597	勃	勃	put2	put2	but6	P117		
2598	潑	泼	pʰut3	pʰut3	put3	P117		
2599	末	末	mut2	mut2	mut6	P117		
2600	沒	没	mut2	mut2	mut6	P117	1沉～；2～有	
2601	闊	阔	fut3	fut3	fut3	P117		原文誤作[fut2]
2602	活	活	∅ut2	wut2	wut6	P117		
2603	囗(puk1)	囗(puk1)	pʰuk5	pʰʊk5	puk1	P117	打開	原文有音無字，作[phok5]
2604	摸	摸	muk5	mʊk5	muk1	P117	掏的意思	原文有音無字，誤作[mok3]
2605	复	复	fuk5	fʊk5	fuk1	P117		原文作[fok5]
2606	復	复	fuk5	fʊk5	fuk1	P117		原文作[fok5]
2607	福	福	fuk5	fʊk5	fuk1	P117		原文作[fok5]
2608	複	复	fuk5	fʊk5	fuk1	P117		原文作[fok5]
2609	服	服	fuk2	fʊk2	fuk6	P117		原文作[fok2]
2610	伏	伏	fuk2	fʊk2	fuk6	P117		原文作[fok2]
2611	𧰵	𧰵	tuk5	tʊk5	duk1	P117	戳的意思	原文有音無字，作[tok5]
2612	囗(luk6)	囗(luk6)	luk2	lʊk2	luk6	P117	湯	原文有音無字，作[lok2]
2613	粟	粟	ɬuk5	ɬʊk5	sluk1	P117		原文作[ɬok5]
2614	粥	粥	tʃuk5	tʃʊk5	zuk1	P117		原文作[tʃok5]
2615	足	足	tʃuk5	tʃʊk5	zuk1	P117		原文作[tʃok5]
2616	捉	捉	tʃɔk3	tʃɔk3	zok3	P117		原文誤作[tʃok3]
2617	濁	浊	tʃuk2	tʃʊk2	zuk6	P117		原文作[tʃok2]
2618	續	续	tʃuk2	tʃʊk2	zuk6	P117		原文作[tʃok2]
2619	畜	畜	tʃʰuk5	tʃʰʊk5	cuk1	P117	六～	原文作[tʃhok5]
2620	奪	夺	tyt2	tyt2	dyut6	P117		
2621	脫	脱	tʰyt3	tʰyt3	tyut3	P117		原文誤作[thyt2]
2622	捋	捋	lyt3	lyt3	lyut3	P117		
2623	薛	薛	ɬyt3	ɬyt3	slyut3	P117		
2624	雪	雪	ɬyt3	ɬyt3	slyut3	P117		
2625	出	出	tʃʰyt5	tʃʰyt5	cyut1	P117		
2626	恤	恤	ɬyt5	ɬyt5	slyut1	P117		原文誤作[ʃyt5]
2627	說	说	ʃyt3	ʃyt3	syut3	P117		原文誤作[ʃyt2]
2628	決	决	kʰyt3	kʰyt3	kyut3	P117		
2629	缺	缺	kʰyt3	kʰyt3	kyut3	P117		
2630	歇	歇	hyt3	hyt3	hyut3	P117		
2631	血	血	hyt3	hyt3	hyut3	P117		
2632	閱	阅	∅yt2	jyt2	jyut6	P117		
2633	月	月	∅yt2	jyt2	jyut6	P117		
2634	越	越	∅yt2	jyt2	jyut6	P117		
2635	粵	粤	∅yt2	jyt2	jyut6	P117		
2636	穴	穴	∅yt2	jyt2	jyut6	P117		
2637	約	约	∅iœk3	jœk3	joek3	P117		
2638	弱	弱	∅iœk2	jœk2	joek6	P117		
2639	藥	药	∅iœk2	jœk2	joek6	P117		
2640	一	一	∅iɐt5	jɐt5	jat1	P117		
2641	日	日	∅iɐt2	jɐt2	jat6	P117	～子	
2642	逸	逸	∅iɐt2	jɐt2	jat6	P117		
2643	郁	郁	∅iuk5	jʊk5	juk1	P117		原文作[∅iok5]
2644	育	育	∅iuk5	jʊk5	juk1	P117		原文作[∅iok5]
2645	喐	喐	∅iuk5	jʊk5	juk1	P117	動彈	原文有音無字，作[∅iok5]
2646	肉	肉	∅iuk2	jʊk2	juk6	P117		原文作[∅iok2]
2647	辱	辱	∅iuk2	jʊk2	juk6	P117		原文作[∅iok2]
2648	括	括	kuat3	kʷat3	gwaat3	P117	包括	
2649	刮	刮	kuat3	kʷat3	gwaat3	P117		
2650	挖	挖	∅uat3	wat3	waat3	P117		原文誤作[∅uat5]
2651	滑	滑	∅uat2	wat2	waat6	P117		
2652	或	或	∅uak2	wak2	waak6	P117		
2653	獲	获	∅uak2	wak2	waak6	P117		
2654	穫	获	∅uak2	wak2	waak6	P117		
2655	劃	划	∅uak2	wak2	waak6	P117		
2656	卒	卒	tʃɐt5	tʃɐt5	zat1	P117	兵～	原文作[tʃuɐt5]
2657	猝	猝	tʃɐt5	tʃɐt5	zat1	P117	倉～	原文作[tʃuɐt5]
2658	朮	术	ʃɐt2	ʃɐt2	sat6	P117	白～	原文作[ʃuɐt2]
2659	術	术	ʃɐt2	ʃɐt2	sat6	P117		原文作[ʃuɐt2]
2660	骨	骨	kuɐt5	kʷɐt5	gwat1	P117	筋～；～頭	
2661	掘	掘	kuɐt2	kʷɐt2	gwat6	P117		
2662	屈	屈	∅uɐt5	wɐt5	wat1	P117		
2663	薰	熏	∅uɐn55	wɐn55	wan1	P117		原文誤作[∅uɐt5]
2664	燻	熏	∅uɐn55	wɐn55	wan1	P117		原文誤作[∅uɐt5]
2665	核	核	∅uɐt2	wɐt2	wat6	P117	果子～	
2666	憶	忆	∅iek5	jek5	jik1	P117		原文誤作[∅iɛk5]
2667	億	亿	∅iek5	jek5	jik1	P117		原文誤作[∅iɛk5]
2668	益	益	∅iek5	jek5	jik1	P117		原文誤作[∅iɛk5]
2669	翼	翼	∅iek2	jek2	jik6	P117		原文誤作[∅iɛk2]
2670	譯	译	∅iek2	jek2	jik6	P117		原文誤作[∅iɛk2]
2671	易	易	∅iek2	jek2	jik6	P117	交～	原文誤作[∅iɛk2]
2672	疫	疫	∅iek2	jek2	jik6	P117		原文誤作[∅iɛk2]
2673	刮	刮	kuɛt3	kʷɛt3	gwet3	P117		
2674	滑	滑	∅uɛt2	wɛt2	wet6	P117		
2675	挖	挖	∅uɛt3	wɛt3	wet3	P117		原文誤作[∅uɛt2]
2676	鑊	镬	∅uɔk2	wɔk2	wok6	P118	鍋	原文誤作[∅uɔk5]
2677	沃	沃	∅iuk5	jʊk5	juk1	P118		原文誤作[∅uɔk3]
2678	銳	锐	∅iui24	jui24	jui5	P118		
2679	瑞	瑞	ʃui22	ʃui22	sui6	P118		原文誤作[∅iui22]
2680	揈	揈	huŋ55	hʊŋ55	hung1	P115		同「轟」字
