ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
1867	湯	汤	tʰɔŋ55	tʰɔŋ55	tong1	P114		
1868	唐	唐	tʰɔŋ21	tʰɔŋ21	tong4	P114		
1869	糖	糖	tʰɔŋ21	tʰɔŋ21	tong4	P114		
1870	塘	塘	tʰɔŋ21	tʰɔŋ21	tong4	P114		
1871	躺	躺	tʰɔŋ35	tʰɔŋ35	tong2	P114		
1872	趟	趟	tʰɔŋ33	tʰɔŋ33	tong3	P114		
1873	襠	裆	nɔŋ55	nɔŋ55	nong1	P114	褲～：褲襠	原文有音無字
1874	囊	囊	nɔŋ21	nɔŋ21	nong4	P114		
1875	瓤	瓤	nɔŋ21	nɔŋ21	nong4	P114		
1876	仰	仰	ŋɔŋ24	ŋɔŋ24	ngong5	P114		原文誤作[nɔŋ24]
1877	褦	褦	nɐŋ33	nɐŋ33	nang3	P114	交配的意思，狗𪐀[na55]～	原文誤作[na33 nɔŋ33]
1878	廊	廊	lɔŋ21	lɔŋ21	long4	P114		
1879	浪	浪	lɔŋ22	lɔŋ22	long6	P114		原文誤作[lɔŋ21]
1880	郎	郎	lɔŋ21	lɔŋ21	long4	P114		原文誤作[lɔŋ35]
1881	朗	朗	lɔŋ24	lɔŋ24	long5	P114		原文誤作[lɔŋ35]
1882	桑	桑	ɬɔŋ55	ɬɔŋ55	slong1	P114		
1883	霜	霜	ɬɔŋ55	ɬɔŋ55	slong1	P114		
1884	磉	磉	ɬɔŋ35	ɬɔŋ35	slong2	P114		
1885	爽	爽	ʃɔŋ35	ʃɔŋ35	song2	P114		原文誤作[ɬɔŋ35]
1886	髒	脏	tʃɔŋ55	tʃɔŋ55	zong1	P114		
1887	裝	装	tʃɔŋ55	tʃɔŋ55	zong1	P114		
1888	撞	撞	tʃɔŋ22	tʃɔŋ22	zong6	P114		原文誤作[tʃɔŋ21]
1889	葬	葬	tʃɔŋ33	tʃɔŋ33	zong3	P114		
1890	壯	壮	tʃɔŋ33	tʃɔŋ33	zong3	P114		
1891	狀	状	tʃɔŋ22	tʃɔŋ22	zong6	P114		
1892	倉	仓	tʃʰɔŋ55	tʃʰɔŋ55	cong1	P114		
1893	瘡	疮	tʃʰɔŋ55	tʃʰɔŋ55	cong1	P114		
1894	窗	窗	tʃʰɔŋ55	tʃʰɔŋ55	cong1	P114		
1895	藏	藏	tʃʰɔŋ21	tʃʰɔŋ21	cong4	P114	隱～	
1896	牀	床	tʃʰɔŋ21	tʃʰɔŋ21	cong4	P114		
1897	床	床	tʃʰɔŋ21	tʃʰɔŋ21	cong4	P114		
1898	闖	闯	tʃʰɔŋ35	tʃʰɔŋ35	cong2	P114		
1899	廠	厂	tʃʰɔŋ35	tʃʰɔŋ35	cong2	P114		
1900	創	创	tʃʰɔŋ33	tʃʰɔŋ33	cong3	P114		
1901	藏	藏	tʃɔŋ22	tʃɔŋ22	zong6	P114	西～	原文誤作[tʃhɔŋ22]
1902	岡	冈	kɔŋ55	kɔŋ55	gong1	P114		
1903	崗	岗	kɔŋ55	kɔŋ55	gong1	P114		
1904	綱	纲	kɔŋ55	kɔŋ55	gong1	P114		
1905	缸	缸	kɔŋ55	kɔŋ55	gong1	P114		
1906	光	光	kɔŋ55	kɔŋ55	gong1	P114		
1907	江	江	kɔŋ55	kɔŋ55	gong1	P114		
1908	講	讲	kɔŋ35	kɔŋ35	gong2	P114		
1909	港	港	kɔŋ35	kɔŋ35	gong2	P114		
1910	廣	广	kɔŋ35	kɔŋ35	gong2	P114		原文誤作[kɔŋ24]
1911	鋼	钢	kɔŋ33	kɔŋ33	gong3	P114		
1912	槓	杠	kɔŋ33	kɔŋ33	gong3	P114		
1913	杠	杠	kɔŋ33	kɔŋ33	gong3	P114		
1914	降	降	kɔŋ33	kɔŋ33	gong3	P114		
1915	狂	狂	kʰɔŋ21	kʰɔŋ21	kong4	P114		
1916	扛	扛	kʰɔŋ21	kʰɔŋ21	kong4	P114		
1917	抗	抗	kʰɔŋ33	kʰɔŋ33	kong3	P114		
1918	曠	旷	kʰɔŋ33	kʰɔŋ33	kong3	P114		
1919	擴	扩	kʰɔŋ33	kʰɔŋ33	kong3	P114		
1920	況	况	kʰɔŋ33	kʰɔŋ33	kong3	P114		
1921	礦	矿	kʰɔŋ33	kʰɔŋ33	kong3	P114		
1922	昂	昂	ŋɔŋ21	ŋɔŋ21	ngong4	P114		原文誤作[ŋɔŋ35]
1923	康	康	hɔŋ55	hɔŋ55	hong1	P114		
1924	糠	糠	hɔŋ55	hɔŋ55	hong1	P114		
1925	慷	慷	hɔŋ55	hɔŋ55	hong1	P114		
1926	杭	杭	hɔŋ21	hɔŋ21	hong4	P114		
1927	虹	虹	huŋ21	hʊŋ21	hung4	P114		原文誤作[hɔŋ21]
1928	項	项	hɔŋ22	hɔŋ22	hong6	P114	～雞：未下蛋的小雞	原文有音無字，誤作[hɔŋ21]
1929	吼	吼	huŋ35	hʊŋ35	hung2	P114		原文誤作[hɔŋ35]
1930	項	项	hɔŋ35	hɔŋ35	hong2	P114		
1931	巷	巷	hɔŋ35	hɔŋ35	hong2	P114		
1932	汪	汪	∅uɔŋ55	wɔŋ55	wong1	P114	一汪水	
1933	黃	黄	∅uɔŋ21	wɔŋ21	wong4	P114		
1934	皇	皇	∅uɔŋ21	wɔŋ21	wong4	P114		
1935	王	王	∅uɔŋ21	wɔŋ21	wong4	P114		
1936	旺	旺	∅uɔŋ22	wɔŋ22	wong6	P114		原文誤作[∅uɔŋ21]
1937	降	降	hɔŋ21	hɔŋ21	hong4	P114	投～	原文誤作[∅uɔŋ21]
1938	枉	枉	∅uɔŋ35	wɔŋ35	wong2	P114		
1939	往	往	∅uɔŋ24	wɔŋ24	wong5	P114		原文誤作[∅uɔŋ35]
1940	冰	冰	peŋ55	peŋ55	bing1	P114		
1941	兵	兵	peŋ55	peŋ55	bing1	P114		
1942	丙	丙	peŋ35	peŋ35	bing2	P114		
1943	并	并	peŋ33	peŋ33	bing3	P114	合～	
1944	併	并	peŋ33	peŋ33	bing3	P114	合～	
1945	瓶	瓶	pʰeŋ21	pʰeŋ21	ping4	P114		
1946	屏	屏	pʰeŋ21	pʰeŋ21	ping4	P114	圍～	
1947	萍	萍	pʰeŋ21	pʰeŋ21	ping4	P114		
1948	聘	聘	pʰeŋ33	pʰeŋ33	ping3	P114		
1949	并	并	peŋ22	peŋ22	bing6	P114	～行～講	原文誤作[pheŋ33]
1950	並	并	peŋ22	peŋ22	bing6	P114	～行～講	原文誤作[pheŋ33]
1951	銘	铭	meŋ21	meŋ21	ming4	P114		
1952	命	命	meŋ22	meŋ22	ming6	P114		
1953	捧	捧	phuŋ35	pʰʊŋ35	pung2	P114	～脬[phɛu55]：戴高帽子	原文有音無字，誤作[feŋ24]
1954	定	定	teŋ22	teŋ22	ding6	P114		原文誤作[teŋ21]
1955	頂	顶	teŋ35	teŋ35	ding2	P114		
1956	停	停	tʰeŋ21	tʰeŋ21	ting4	P114		
1957	庭	庭	tʰeŋ21	tʰeŋ21	ting4	P114		
1958	寧	宁	neŋ21	neŋ21	ning4	P114		
1959	凌	凌	leŋ21	leŋ21	ling4	P114		
1960	令	令	leŋ22	leŋ22	ling6	P114		原文誤作[leŋ21]
1961	靈	灵	leŋ21	leŋ21	ling4	P114		
1962	零	零	leŋ21	leŋ21	ling4	P114		
1963	領	领	leŋ24	leŋ24	ling5	P114		
1964	另	另	leŋ22	leŋ22	ling6	P114		
1965	姓	姓	ɬeŋ33	ɬeŋ33	sling3	P114		原文誤作[ɬeŋ55]
1966	星	星	ɬeŋ55	ɬeŋ55	sling1	P114		
1967	徵	征	tʃeŋ55	tʃeŋ55	zing1	P114		
1968	征	征	tʃeŋ55	tʃeŋ55	zing1	P114		
1969	蒸	蒸	tʃeŋ55	tʃeŋ55	zing1	P114		
1970	精	精	tʃeŋ55	tʃeŋ55	zing1	P114		
1971	睛	睛	tʃeŋ55	tʃeŋ55	zing1	P114		
1972	清	清	tʃʰeŋ55	tʃʰeŋ55	cing1	P114		原文誤作[tʃeŋ55]
1973	貞	贞	tʃeŋ55	tʃeŋ55	zing1	P114		
1974	偵	侦	tʃeŋ55	tʃeŋ55	zing1	P114		
1975	正	正	tʃeŋ55	tʃeŋ55	zing1	P114	～月	
1976	晴	晴	tʃʰeŋ21	tʃʰeŋ21	cing4	P114		原文誤作[tʃeŋ21]
1977	整	整	tʃeŋ35	tʃeŋ35	zing2	P114		
1978	證	证	tʃeŋ33	tʃeŋ33	zing3	P114		
1979	剩	剩	tʃeŋ22	tʃeŋ22	zing6	P114		原文誤作[tʃeŋ33]
1980	正	正	tʃeŋ33	tʃeŋ33	zing3	P114	公～	
1981	政	政	tʃeŋ33	tʃeŋ33	zing3	P114		
1982	澄	澄	tʃʰeŋ21	tʃʰeŋ21	cing4	P114		原文誤作[tʃeŋ22]
1983	靜	静	tʃeŋ22	tʃeŋ22	zing6	P114		
1984	淨	净	tʃeŋ22	tʃeŋ22	zing6	P114		
1985	凈	净	tʃeŋ22	tʃeŋ22	zing6	P114		
1986	鄭	郑	tʃeŋ22	tʃeŋ22	zing6	P114		
1987	稱	称	tʃʰeŋ55	tʃʰeŋ55	cing1	P114	～呼	
1988	青	青	tʃʰeŋ55	tʃʰeŋ55	cing1	P114		
1989	懲	惩	tʃʰeŋ21	tʃʰeŋ21	cing4	P114		
1990	情	情	tʃʰeŋ21	tʃʰeŋ21	cing4	P114		
1991	程	程	tʃʰeŋ21	tʃʰeŋ21	cing4	P114		
1992	請	请	tʃʰeŋ35	tʃʰeŋ35	cing2	P114		
1993	秤	秤	tʃʰeŋ33	tʃʰeŋ33	cing3	P114	一杆秤	
1994	升	升	ʃeŋ55	ʃeŋ55	sing1	P114		
1995	乘	乘	ʃeŋ21	ʃeŋ21	sing4	P114		
1996	繩	绳	ʃeŋ21	ʃeŋ21	sing4	P114		
1997	承	承	ʃeŋ21	ʃeŋ21	sing4	P114		
1998	成	成	ʃeŋ21	ʃeŋ21	sing4	P114		
1999	城	城	ʃeŋ21	ʃeŋ21	sing4	P114		
2000	盛	盛	ʃeŋ22	ʃeŋ22	sing6	P114	興～	原文誤作[ʃeŋ21]
2001	勝	胜	ʃeŋ33	ʃeŋ33	sing3	P114	～敗	
2002	聖	圣	ʃeŋ33	ʃeŋ33	sing3	P114		
2003	剩	剩	ʃeŋ22	ʃeŋ22	sing6	P114		
2004	驚	惊	keŋ55	keŋ55	ging1	P114		
2005	經	经	keŋ55	keŋ55	ging1	P114		
2006	境	境	keŋ35	keŋ35	ging2	P114		
2007	景	景	keŋ35	keŋ35	ging2	P114		
2008	敬	敬	keŋ33	keŋ33	ging3	P114		
2009	勁	劲	keŋ33	keŋ33	ging3	P114	～敵；有～	「有～」原文誤作[kɛŋ33]
2010	徑	径	keŋ33	keŋ33	ging3	P114		
2011	傾	倾	kʰeŋ55	kʰeŋ55	king1	P114		
2012	擎	擎	kʰeŋ21	kʰeŋ21	king4	P114		
2013	瓊	琼	kʰeŋ21	kʰeŋ21	king4	P114		
2014	凝	凝	ŋeŋ21	ŋeŋ21	nging4	P114		
2015	興	兴	heŋ55	heŋ55	hing1	P114	～旺	
2016	卿	卿	heŋ55	heŋ55	hing1	P114		
2017	馨	馨	heŋ55	heŋ55	hing1	P114		
2018	兄	兄	heŋ55	heŋ55	hing1	P114		
2019	興	兴	heŋ33	heŋ33	hing3	P114	高～	
2020	慶	庆	heŋ33	heŋ33	hing3	P114		
2021	蠅	蝇	∅ieŋ55	jeŋ55	jing1	P114		
2022	贏	赢	∅ieŋ21	jeŋ21	jing4	P114		
2023	形	形	∅ieŋ21	jeŋ21	jing4	P114		
2024	營	营	∅ieŋ21	jeŋ21	jing4	P114		
2025	螢	萤	∅ieŋ21	jeŋ21	jing4	P114		
2026	穎	颖	∅ieŋ35	jeŋ35	jing2	P114		
2027	應	应	∅ieŋ55	jeŋ55	jing1	P114，115	～當	「應當」原文誤作[∅ieŋ33]，P115重複
2028	應	应	∅ieŋ33	jeŋ33	jing3	P114，115	～用，～付	P115重複
2029	永	永	∅ueŋ24	weŋ24	wing5	P114		原文誤作[∅ueŋ35]
2030	娘	娘	nœŋ21	nœŋ21	noeng4	P114		
2031	孃	娘	nœŋ21	nœŋ21	noeng4	P114		
2032	涼	凉	lœŋ21	lœŋ21	loeng4	P114		
2033	量	量	lœŋ21	lœŋ21	loeng4	P114	～長短	
2034	亮	亮	lœŋ22	lœŋ22	loeng6	P114		原文誤作[lœŋ21]
2035	諒	谅	lœŋ22	lœŋ22	loeng6	P114		原文誤作[lœŋ21]
2036	量	量	lœŋ22	lœŋ22	loeng6	P114	數～	原文誤作[lœŋ21]
2037	兩	两	lœŋ24	lœŋ24	loeng5	P114	～個	原文誤作[lœŋ35]
2038	兩	两	lœŋ35	lœŋ35	loeng2	P114	幾～幾錢	
2039	釀	酿	lœŋ22	lœŋ22	loeng6	P114		
2040	糧	粮	lœŋ21	lœŋ21	loeng4	P114		原文誤作[lœŋ22]
2041	粮	粮	lœŋ21	lœŋ21	loeng4	P114		原文誤作[lœŋ22]
2042	相	相	ɬœŋ55	ɬœŋ55	sloeng1	P114	互～	
2043	箱	箱	ɬœŋ55	ɬœŋ55	sloeng1	P114		
2044	鑲	镶	ɬœŋ55	ɬœŋ55	sloeng1	P114		
2045	想	想	ɬœŋ35	ɬœŋ35	sloeng2	P114		
2046	相	相	ɬœŋ33	ɬœŋ33	sloeng3	P114	～貌	
2047	漿	浆	tʃœŋ55	tʃœŋ55	zoeng1	P114		
2048	張	张	tʃœŋ55	tʃœŋ55	zoeng1	P114		
2049	章	章	tʃœŋ55	tʃœŋ55	zoeng1	P114		
2050	蔣	蒋	tʃœŋ35	tʃœŋ35	zoeng2	P114		
2051	獎	奖	tʃœŋ35	tʃœŋ35	zoeng2	P114		
2052	長	长	tʃœŋ35	tʃœŋ35	zoeng2	P114	生～	
2053	掌	掌	tʃœŋ35	tʃœŋ35	zoeng2	P114		
2054	醬	酱	tʃœŋ33	tʃœŋ33	zoeng3	P114		
2055	將	将	tʃœŋ33	tʃœŋ33	zoeng3	P114	大～	
2056	漲	涨	tʃœŋ33	tʃœŋ33	zoeng3	P114		
2057	賬	账	tʃœŋ33	tʃœŋ33	zoeng3	P114		
2058	脹	胀	tʃœŋ33	tʃœŋ33	zoeng3	P114		
2059	仗	仗	tʃœŋ33	tʃœŋ33	zoeng3	P114		
2060	障	障	tʃœŋ33	tʃœŋ33	zoeng3	P114	保～	
2061	匠	匠	tʃœŋ22	tʃœŋ22	zoeng6	P114		
2062	象	象	tʃœŋ22	tʃœŋ22	zoeng6	P114	大～	
2063	丈	丈	tʃœŋ22	tʃœŋ22	zoeng6	P114		
2064	槍	枪	tʃʰœŋ55	tʃʰœŋ55	coeng1	P114		
2065	昌	昌	tʃʰœŋ55	tʃʰœŋ55	coeng1	P114		
2066	腔	腔	kʰœŋ55	kʰœŋ55	koeng1	P114		原文誤作[tʃhœŋ55]
2067	牆	墙	tʃʰœŋ21	tʃʰœŋ21	coeng4	P114		
2068	詳	详	tʃʰœŋ21	tʃʰœŋ21	coeng4	P114		
2069	長	长	tʃʰœŋ21	tʃʰœŋ21	coeng4	P114	長～	
2070	腸	肠	tʃʰœŋ21	tʃʰœŋ21	coeng4	P114		
2071	搶	抢	tʃʰœŋ35	tʃʰœŋ35	coeng2	P114		
2072	場	场	tʃʰœŋ21	tʃʰœŋ21	coeng4	P114		原文誤作[tʃhœŋ24]
2073	暢	畅	tʃʰœŋ33	tʃʰœŋ33	coeng3	P114		
2074	唱	唱	tʃʰœŋ33	tʃʰœŋ33	coeng3	P114		
2075	商	商	ʃœŋ55	ʃœŋ55	soeng1	P114		
2076	傷	伤	ʃœŋ55	ʃœŋ55	soeng1	P114		
2077	雙	双	ʃœŋ55	ʃœŋ55	soeng1	P114		
2078	常	常	ʃœŋ21	ʃœŋ21	soeng4	P114		
2079	嘗	尝	ʃœŋ21	ʃœŋ21	soeng4	P114		
2080	上	上	ʃœŋ22	ʃœŋ22	soeng6	P114	～面	原文誤作[ʃœŋ21]
2081	賞	赏	ʃœŋ35	ʃœŋ35	soeng2	P114		
2082	尚	尚	ʃœŋ35	ʃœŋ35	soeng2	P114		
2083	上	上	ʃœŋ24	ʃœŋ24	soeng5	P114	～山	
2084	姜	姜	kœŋ55	kœŋ55	goeng1	P114		
2085	薑	姜	kœŋ55	kœŋ55	goeng1	P114		
2086	疆	疆	kʰœŋ55	kʰœŋ55	koeng1	P114		
2087	強	强	kʰœŋ21	kʰœŋ21	koeng4	P114	～大	原文誤作「1～強；2倔～」
2088	強	强	kʰœŋ35	kʰœŋ35	koeng2	P114	勉～；倔～	原文誤作「1～強；2倔～」
2089	強	强	kœŋ22	kœŋ22	goeng6	P114	倔～	原文誤作[khœŋ22]
2090	香	香	hœŋ55	hœŋ55	hoeng1	P114		
2091	鄉	乡	hœŋ55	hœŋ55	hoeng1	P114		
2092	享	享	hœŋ35	hœŋ35	hoeng2	P114		
2093	響	响	hœŋ35	hœŋ35	hoeng2	P114		
2094	向	向	hœŋ33	hœŋ33	hoeng3	P114		
2095	秧	秧	∅iœŋ55	jœŋ55	joeng1	P115		
2096	羊	羊	∅iœŋ21	jœŋ21	joeng4	P115		
2097	揚	扬	∅iœŋ21	jœŋ21	joeng4	P115		
2098	瘍	疡	∅iœŋ21	jœŋ21	joeng4	P115		
2099	養	养	∅iœŋ24	jœŋ24	joeng5	P115		
2100	樣	样	∅iœŋ35	jœŋ35	joeng2	P115		原文誤作[∅iœŋ24]
2101	讓	让	∅iœŋ22	jœŋ22	joeng6	P115		
2102	英	英	∅ieŋ55	jeŋ55	jing1	P115		原文作[∅iŋ55]，与[∅ieŋ55]不統一
2103	影	影	∅ieŋ35	jeŋ35	jing2	P115		原文作[∅iŋ35]，与[∅ieŋ35]不統一
2104	映	映	∅ieŋ35	jeŋ35	jing2	P115		原文作[∅iŋ35]，与[∅ieŋ35]不統一
2105	捧	捧	pʰuŋ35	pʰʊŋ35	pung2	P115		
2106	蒙	蒙	muŋ21	mʊŋ21	mung4	P115		
2107	丰	丰	fuŋ55	fʊŋ55	fung1	P115		
2108	游	游	∅iɐu21	jɐu21	jau4	P111	逛	原文有音無字
2109	夢	梦	muŋ22	mʊŋ22	mung6	P115		原文誤作[muŋ21]
2110	懵	懵	muŋ35	mʊŋ35	mung2	P115		
2111	風	风	fuŋ55	fʊŋ55	fung1	P115		
2112	豐	丰	fuŋ55	fʊŋ55	fung1	P115		
2113	封	封	fuŋ55	fʊŋ55	fung1	P115		
2114	鋒	锋	fuŋ55	fʊŋ55	fung1	P115		
2115	馮	冯	fuŋ21	fʊŋ21	fung4	P115		
2116	鳳	凤	fuŋ22	fʊŋ22	fung6	P115		原文誤作[fuŋ21]
2117	逢	逢	fuŋ21	fʊŋ21	fung4	P115		
2118	諷	讽	fuŋ35	fʊŋ35	fung2	P115		
2119	奉	奉	fuŋ22	fʊŋ22	fung6	P115		
2120	東	东	tuŋ55	tʊŋ55	dung1	P115		
2121	冬	冬	tuŋ55	tʊŋ55	dung1	P115		
2122	棟	栋	tuŋ22	tʊŋ22	dung6	P115		原文誤作[tuŋ21]
2123	懂	懂	tuŋ35	tʊŋ35	dung2	P115		
2124	凍	冻	tuŋ33	tʊŋ33	dung3	P115		
2125	動	动	tuŋ22	tʊŋ22	dung6	P115		
2126	洞	洞	tuŋ22	tʊŋ22	dung6	P115		
2127	通	通	tʰuŋ55	tʰʊŋ55	tung1	P115		
2128	同	同	tʰuŋ21	tʰʊŋ21	tung4	P115		
2129	童	童	tʰuŋ21	tʰʊŋ21	tung4	P115		
2130	桶	桶	tʰuŋ35	tʰʊŋ35	tung2	P115		
2131	統	统	tʰuŋ35	tʰʊŋ35	tung2	P115		
2132	痛	痛	tʰuŋ33	tʰʊŋ33	tung3	P115		
2133	齈	齈	nuŋ55	nʊŋ55	nung1	P115		
2134	農	农	nuŋ21	nʊŋ21	nung4	P115		
2135	濃	浓	nuŋ21	nʊŋ21	nung4	P115		
2136	聾	聋	luŋ21	lʊŋ21	lung4	P115		
2137	弄	弄	luŋ22	lʊŋ22	lung6	P115		原文誤作[luŋ21]
2138	隆	隆	luŋ21	lʊŋ21	lung4	P115		
2139	龍	龙	luŋ21	lʊŋ21	lung4	P115		
2140	籠	笼	luŋ24	lʊŋ24	lung5	P115		原文誤作[luŋ35]
2141	攏	拢	luŋ35	lʊŋ35	lung2	P115		
2142	壟	垄	luŋ24	lʊŋ24	lung5	P115		原文誤作[luŋ35]
2143	壠	垄	luŋ24	lʊŋ24	lung5	P115		原文誤作[luŋ35]
2144	松	松	ɬuŋ55	ɬʊŋ55	slung1	P115	～木	
2145	嵩	嵩	ɬuŋ55	ɬʊŋ55	slung1	P115		
2146	鬆	松	ɬuŋ55	ɬʊŋ55	slung1	P115	輕～	
2147	慫	怂	ɬuŋ35	ɬʊŋ35	slung2	P115		原文誤作[ɬuŋ21]，而[ɬuŋ21]應該對應「㞞」字
2148	送	送	ɬuŋ33	ɬʊŋ33	slung3	P115		
2149	宋	宋	ɬuŋ33	ɬʊŋ33	slung3	P115		
2150	椶	棕	tʃuŋ55	tʃʊŋ55	zung1	P115		
2151	宗	宗	tʃuŋ55	tʃʊŋ55	zung1	P115		
2152	綜	综	tʃuŋ55	tʃʊŋ55	zung1	P115		
2153	中	中	tʃuŋ55	tʃʊŋ55	zung1	P115	當～	
2154	終	终	tʃuŋ55	tʃʊŋ55	zung1	P115		
2155	蹤	踪	tʃuŋ55	tʃʊŋ55	zung1	P115		
2156	鍾	钟	tʃuŋ55	tʃʊŋ55	zung1	P115		
2157	鐘	钟	tʃuŋ55	tʃʊŋ55	zung1	P115		
2158	縱	纵	tʃuŋ22	tʃʊŋ22	zung6	P115		原文誤作[tʃuŋ21]
2159	誦	诵	tʃuŋ22	tʃʊŋ22	zung6	P115		原文誤作[tʃuŋ21]
2160	重	重	tʃuŋ22	tʃʊŋ22	zung6	P115	還	原文有音無字，誤作[tʃuŋ21]，俗寫「仲」字
2161	頌	颂	tʃuŋ22	tʃʊŋ22	zung6	P115		原文誤作[tʃuŋ21]
2162	總	总	tʃuŋ35	tʃʊŋ35	zung2	P115		
2163	種	种	tʃuŋ35	tʃʊŋ35	zung2	P115	～類	
2164	腫	肿	tʃuŋ35	tʃʊŋ35	zung2	P115		
2165	糉	粽	tʃuŋ33	tʃʊŋ33	zung3	P115		
2166	粽	粽	tʃuŋ33	tʃʊŋ33	zung3	P115		
2167	中	中	tʃuŋ33	tʃʊŋ33	zung3	P115	射～	
2168	衆	众	tʃuŋ33	tʃʊŋ33	zung3	P115		
2169	眾	众	tʃuŋ33	tʃʊŋ33	zung3	P115		
2170	種	种	tʃuŋ33	tʃʊŋ33	zung3	P115	～樹	
2171	仲	仲	tʃuŋ22	tʃʊŋ22	zung6	P115		
2172	聰	聪	tʃʰuŋ55	tʃʰʊŋ55	cung1	P115		
2173	蔥	葱	tʃʰuŋ55	tʃʰʊŋ55	cung1	P115		
2174	葱	葱	tʃʰuŋ55	tʃʰʊŋ55	cung1	P115		
2175	充	充	tʃʰuŋ55	tʃʰʊŋ55	cung1	P115		
2176	衝	冲	tʃʰuŋ55	tʃʰʊŋ55	cung1	P115		
2177	叢	丛	tʃʰuŋ21	tʃʰʊŋ21	cung4	P115		
2178	蟲	虫	tʃʰuŋ21	tʃʰʊŋ21	cung4	P115		
2179	崇	崇	tʃʰuŋ21	tʃʰʊŋ21	cung4	P115		
2180	從	从	tʃʰuŋ21	tʃʰʊŋ21	cung4	P115	跟～	
2181	重	重	tʃʰuŋ21	tʃʰʊŋ21	cung4	P115	～複	
2182	寵	宠	tʃʰuŋ35	tʃʰʊŋ35	cung2	P115		
2183	重	重	tʃʰuŋ24	tʃʰʊŋ24	cung5	P115	輕～	
2184	銃	铳	tʃʰuŋ33	tʃʰʊŋ33	cung3	P115		
2185	公	公	kuŋ55	kʊŋ55	gung1	P115		
2186	工	工	kuŋ55	kʊŋ55	gung1	P115		
2187	宮	宫	kuŋ55	kʊŋ55	gung1	P115		
2188	恭	恭	kuŋ55	kʊŋ55	gung1	P115		
2189	供	供	kuŋ55	kʊŋ55	gung1	P115	～給	
2190	鞏	巩	kuŋ35	kʊŋ35	gung2	P115		
2191	貢	贡	kuŋ33	kʊŋ33	gung3	P115		
2192	汞	汞	kuŋ33	kʊŋ33	gung3	P115		
2193	共	共	kuŋ22	kʊŋ22	gung6	P115		原文誤作[kuŋ33]
2194	𫋐	𫋐	kuŋ33	kʊŋ33	gung3	P115	爬的意思	原文有音無字
2195	窮	穷	kʰuŋ21	kʰʊŋ21	kung4	P115		
2196	孔	孔	kʰuŋ35	kʰʊŋ35	kung2	P115		
2197	恐	恐	kʰuŋ35	kʰʊŋ35	kung2	P115		
2198	轟	轰	huŋ55	hʊŋ55	hung1	P115		
2199	空	空	huŋ55	hʊŋ55	hung1	P115	～虛；～缺	
2200	胸	胸	huŋ55	hʊŋ55	hung1	P115		
2201	凶	凶	huŋ55	hʊŋ55	hung1	P115	吉～	
2202	兇	凶	huŋ55	hʊŋ55	hung1	P115		
2203	弘	弘	huŋ21	hʊŋ21	hung4	P115		
2204	宏	宏	huŋ21	hʊŋ21	hung4	P115		
2205	紅	红	huŋ21	hʊŋ21	hung4	P115		
2206	洪	洪	huŋ21	hʊŋ21	hung4	P115		
2207	雄	雄	huŋ21	hʊŋ21	hung4	P115		
2208	孔	孔	huŋ35	hʊŋ35	hung2	P115		
2209	恐	恐	huŋ35	hʊŋ35	hung2	P115		
2210	控	控	huŋ33	hʊŋ33	hung3	P115		
2211	翁	翁	∅uŋ55	∅ʊŋ55	ung1	P115		
2212	雍	雍	∅iuŋ55	jʊŋ55	jung1	P115		
2213	榮	荣	∅iuŋ21	jʊŋ21	jung4	P115		
2214	絨	绒	∅iuŋ21	jʊŋ21	jung4	P115		
2215	融	融	∅iuŋ21	jʊŋ21	jung4	P115		
2216	容	容	∅iuŋ21	jʊŋ21	jung4	P115		
2217	用	用	∅iuŋ22	jʊŋ22	jung6	P115		原文誤作[∅iuŋ21]
2218	擁	拥	∅iuŋ35	jʊŋ35	jung2	P115		
2219	勇	勇	∅iuŋ24	jʊŋ24	jung5	P115		原文誤作[∅iuŋ35]
2220	答	答	tap3	tap3	daap3	P115		原文誤作[tap2]
2221	踏	踏	tap2	tap2	daap6	P115		
2222	沓	沓	tap2	tap2	daap6	P115		
2223	搨	搨	tʰap3	tʰap3	taap3	P115		
2224	塔	塔	tʰap3	tʰap3	taap3	P115		
2225	焫	焫	nat3	nat3	naat3	P115	燒[ʃiu55]燒[ʃiu55]～～：指雞罵狗	原文有音無字，誤作[ʃiu55 ʃiu55 nap3 nap3]
2226	納	纳	nap2	nap2	naap6	P115		
2227	擸	擸	lap3	lap3	laap3	P115	挽的意思	原文有音無字，誤作[lap5]
2228	拉	拉	lap3	lap3	laap3	P115	挽的意思	原文有音無字，誤作[lap5]
2229	臘	腊	lap2	lap2	laap6	P115		
2230	圾	圾	ɬap3	ɬap3	slaap3	P115	垃圾的意思	原文有音無字，誤作[ɬap5]
2231	雜	杂	tʃap2	tʃap2	zaap6	P115		
2232	閘	闸	tʃap2	tʃap2	zaap6	P115		
2233	插	插	tʃʰap3	tʃʰap3	caap3	P115		
2234	鴿	鸽	kap3	kap3	gaap3	P115		
2235	甲	甲	kap3	kap3	gaap3	P115		
2236	佮	佮	kap3	kap3	gaap3	P115	作伴	原文有音無字
2237	裌	裌	kap2	kap2	gaap6	P115		
2238	𧬈	𧬈	hɐp5	hɐp5	hap1	P115	欺負	原文有音無字，誤作[hap5]
2239	狹	狭	hap3	hap3	haap3	P115		
