ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
409	豬	猪	ʧy55	tʃy55	zyu1	2015年語保工程(單字)		
410	除	除	ʧhy21	tʃʰy21	cyu4	2015年語保工程(單字)		
411	初	初	ʧhɔ55	tʃʰɔ55	co1	2015年語保工程(單字)		
412	鋤	锄	ʧhɔ21	tʃʰɔ21	co4	2015年語保工程(單字)		
413	所	所	ɬɔ35	ɬɔ35	slo2	2015年語保工程(單字)		
414	書	书	ʃy55	ʃy55	syu1	2015年語保工程(單字)		
415	鼠	鼠	ʃy35	ʃy35	syu2	2015年語保工程(單字)		
416	如	如	Ǿy21	jy21	jyu4	2015年語保工程(單字)		
417	舉	举	ky35	ky35	gyu2	2015年語保工程(單字)		
418	鋸	锯	ky33	ky33	gyu3	2015年語保工程(單字)	名詞	
419	去	去	hy33	hy33	hyu3	2015年語保工程(單字)		
420	渠	渠	khy21	kʰy21	kyu4	2015年語保工程(單字)	～道	
421	魚	鱼	Ǿy21	jy21	jyu4	2015年語保工程(單字)		
422	許	许	hy35	hy35	hyu2	2015年語保工程(單字)		
423	余	余	Ǿy21	jy21	jyu4	2015年語保工程(單字)		
424	餘	余	Ǿy21	jy21	jyu4	2015年語保工程(單字)	剩～，多～	
425	府	府	fu35	fu35	fu2	2015年語保工程(單字)		
426	付	付	fu22	fu22	fu6	2015年語保工程(單字)		
427	父	父	fu22	fu22	fu6	2015年語保工程(單字)		
428	武	武	mu24	mu24	mu5	2015年語保工程(單字)		
429	霧	雾	mu22	mu22	mu6	2015年語保工程(單字)		
430	取	取	ʧhy35	tʃʰy35	cyu2	2015年語保工程(單字)		
431	柱	柱	ʧhy24	tʃʰy24	cyu5	2015年語保工程(單字)		
432	住	住	ʧy22	tʃy22	zyu6	2015年語保工程(單字)		
433	數	数	ʃu35	ʃu35	su2	2015年語保工程(單字)	動詞	
434	數	数	ʃu33	ʃu33	su3	2015年語保工程(單字)	名詞	
435	主	主	ʧy35	tʃy35	zyu2	2015年語保工程(單字)		
436	輸	输	ʃy55	ʃy55	syu1	2015年語保工程(單字)		
437	豎	竖	ʃy22	ʃy22	syu6	2015年語保工程(單字)		
438	樹	树	ʃy22	ʃy22	syu6	2015年語保工程(單字)		
439	句	句	ky33	ky33	gyu3	2015年語保工程(單字)		
440	區	区	khy55	kʰy55	kyu1	2015年語保工程(單字)	地～	
441	遇	遇	Ǿy22	jy22	jyu6	2015年語保工程(單字)		
442	雨	雨	Ǿy24	jy24	jyu5	2015年語保工程(單字)		
443	芋	芋	Ǿu22	wu22	wu6	2015年語保工程(單字)		
444	裕	裕	Ǿy22	jy22	jyu6	2015年語保工程(單字)		
445	胎	胎	thɔi55	tʰɔi55	toi1	2015年語保工程(單字)		
446	臺	台	thɔi21	tʰɔi21	toi4	2015年語保工程(單字)	戲～	
447	袋	袋	tɔi22	tɔi22	doi6	2015年語保工程(單字)		
448	來	来	lɐi21	lɐi21	lai4	2015年語保工程(單字)	白讀	
449	來	来	lɔi21	lɔi21	loi4	2015年語保工程(單字)	文讀	
450	菜	菜	ʧhɔi33	tʃʰɔi33	coi3	2015年語保工程(單字)		
451	財	财	ʧhɔi21	tʃʰɔi21	coi4	2015年語保工程(單字)		
452	該	该	kɔi55	kɔi55	goi1	2015年語保工程(單字)		
453	改	改	kɔi35	kɔi35	goi2	2015年語保工程(單字)		
454	開	开	hɔi55	hɔi55	hoi1	2015年語保工程(單字)		
455	海	海	hɔi35	hɔi35	hoi2	2015年語保工程(單字)		
456	愛	爱	Ǿɔi33	∅ɔi33	oi3	2015年語保工程(單字)		
457	貝	贝	pui33	pui33	bui3	2015年語保工程(單字)		
458	帶	带	tai33	tai33	daai3	2015年語保工程(單字)	動詞	
459	蓋	盖	kɔi33	kɔi33	goi3	2015年語保工程(單字)	動詞	
460	害	害	hɔi22	hɔi22	hoi6	2015年語保工程(單字)		
461	拜	拜	pai33	pai33	baai3	2015年語保工程(單字)		
462	排	排	phai21	pʰai21	paai4	2015年語保工程(單字)		
463	埋	埋	mai21	mai21	maai4	2015年語保工程(單字)		
464	戒	戒	kai33	kai33	gaai3	2015年語保工程(單字)		
465	擺	摆	pai35	pai35	baai2	2015年語保工程(單字)		
466	派	派	phai33	pʰai33	paai3	2015年語保工程(單字)		
467	牌	牌	phai21	pʰai21	paai4	2015年語保工程(單字)		
468	買	买	mai24	mai24	maai5	2015年語保工程(單字)		
469	賣	卖	mai22	mai22	maai6	2015年語保工程(單字)		
470	柴	柴	ʧhai21	tʃʰai21	caai4	2015年語保工程(單字)		
471	曬	晒	ʃai33	ʃai33	saai3	2015年語保工程(單字)		
472	街	街	kai55	kai55	gaai1	2015年語保工程(單字)		
473	解	解	kai35	kai35	gaai2	2015年語保工程(單字)	～開	
474	鞋	鞋	hai21	hai21	haai4	2015年語保工程(單字)		
475	蟹	蟹	hai24	hai24	haai5	2015年語保工程(單字)		
476	矮	矮	Ǿɐi35	∅ɐi35	ai2	2015年語保工程(單字)		
477	矮	矮	Ǿɐi55	∅ɐi55	ai1	2015年語保工程(單字)		
478	敗	败	pai22	pai22	baai6	2015年語保工程(單字)		
479	幣	币	pɐi22	pɐi22	bai6	2015年語保工程(單字)		林亦、唐七元調查點
480	幣	币	pi22	pi22	bi6	2015年語保工程(單字)		唐七元調查點
481	制	制	ʧɐi33	tʃɐi33	zai3	2015年語保工程(單字)		
482	製	制	ʧɐi33	tʃɐi33	zai3	2015年語保工程(單字)	～造	
483	世	世	ʃɐi33	ʃɐi33	sai3	2015年語保工程(單字)		
484	藝	艺	ŋɐi22	ŋɐi22	ngai6	2015年語保工程(單字)		
485	米	米	mɐi24	mɐi24	mai5	2015年語保工程(單字)		調查點誤作[mɐi35]
486	低	低	tɐi55	tɐi55	dai1	2015年語保工程(單字)		
487	梯	梯	thɐi55	tʰɐi55	tai1	2015年語保工程(單字)		
488	剃	剃	thɐi33	tʰɐi33	tai3	2015年語保工程(單字)		
489	弟	弟	tɐi22	tɐi22	dai6	2015年語保工程(單字)		
490	遞	递	tɐi22	tɐi22	dai6	2015年語保工程(單字)		
491	泥	泥	nɐi21	nɐi21	nai4	2015年語保工程(單字)		
492	犁	犁	lɐi21	lɐi21	lai4	2015年語保工程(單字)		
493	西	西	ɬɐi55	ɬɐi55	slai1	2015年語保工程(單字)		林亦調查點誤作[ʃɐi55]，唐七元調查點對
494	洗	洗	ɬɐi35	ɬɐi35	slai2	2015年語保工程(單字)		林亦調查點誤作[ʃɐi55]，唐七元調查點對
495	雞	鸡	kɐi55	kɐi55	gai1	2015年語保工程(單字)		
496	溪	溪	khɐi55	kʰɐi55	kai1	2015年語保工程(單字)		
497	契	契	khɐi33	kʰɐi33	kai3	2015年語保工程(單字)		
498	系	系	hɐi22	hɐi22	hai6	2015年語保工程(單字)		
499	係	系	hɐi22	hɐi22	hai6	2015年語保工程(單字)		
500	繫	系	hɐi22	hɐi22	hai6	2015年語保工程(單字)	聯～	
501	杯	杯	pui55	pui55	bui1	2015年語保工程(單字)		
502	配	配	phui33	pʰui33	pui3	2015年語保工程(單字)		
503	賠	赔	phui21	pʰui21	pui4	2015年語保工程(單字)		
504	背	背	pui22	pui22	bui6	2015年語保工程(單字)	～誦	
505	煤	煤	mui21	mui21	mui4	2015年語保工程(單字)		
506	妹	妹	mui22	mui22	mui6	2015年語保工程(單字)		
507	對	对	tui33	tui33	dui3	2015年語保工程(單字)		
508	雷	雷	lui21	lui21	lui4	2015年語保工程(單字)		
509	罪	罪	ʧui22	tʃui22	zui6	2015年語保工程(單字)		
510	碎	碎	ɬui33	ɬui33	slui3	2015年語保工程(單字)		
511	灰	灰	fui55	fui55	fui1	2015年語保工程(單字)		
512	回	回	Ǿui21	wui21	wui4	2015年語保工程(單字)		
513	外	外	ŋɔi22	ŋɔi22	ngoi6	2015年語保工程(單字)		
514	會	会	Ǿui22	wui22	wui6	2015年語保工程(單字)	開～	
515	怪	怪	kuai33	kʷai33	gwaai3	2015年語保工程(單字)		
516	塊	块	fai33	fai33	faai3	2015年語保工程(單字)		
517	塊	块	Ǿai33	wai33	waai3	2015年語保工程(單字)		
518	懷	怀	Ǿuai21	wai21	waai4	2015年語保工程(單字)		
519	壞	坏	Ǿuai22	wai22	waai6	2015年語保工程(單字)		
520	拐	拐	kuai35	kʷai35	gwaai2	2015年語保工程(單字)		
521	掛	挂	kua33	kʷa33	gwaa3	2015年語保工程(單字)		
522	歪	歪	Ǿuai55	wai55	waai1	2015年語保工程(單字)		
523	畫	画	Ǿua35	wa35	waa2	2015年語保工程(單字)	名詞	
524	畫	画	Ǿuak2	wak2	waak6	2015年語保工程(單字)	動詞	
525	快	快	fai33	fai33	faai3	2015年語保工程(單字)		
526	話	话	Ǿua22	wa22	waa6	2015年語保工程(單字)		
527	歲	岁	ɬui33	ɬui33	slui3	2015年語保工程(單字)		
528	衛	卫	Ǿuɐi22	wɐi22	wai6	2015年語保工程(單字)		
529	肺	肺	fɐi33	fɐi33	fai3	2015年語保工程(單字)		
530	桂	桂	kuɐi33	kʷɐi33	gwai3	2015年語保工程(單字)		
531	碑	碑	pi55	pi55	bi1	2015年語保工程(單字)		
532	皮	皮	phi21	pʰi21	pi4	2015年語保工程(單字)		
533	被	被	phi24	pʰi24	pi5	2015年語保工程(單字)	～子	
534	紫	紫	ʧi35	tʃi35	zi2	2015年語保工程(單字)		林亦、唐七元調查點
535	紫	紫	ʦɿ35	tsɿ35	zy2	2015年語保工程(單字)	老派	林亦調查點
536	紫	紫	ʧhi35	tʃʰi35	ci2	2015年語保工程(單字)		唐七元調查點
537	刺	刺	ʧhi33	tʃʰi33	ci3	2015年語保工程(單字)		
538	知	知	ʧi55	tʃi55	zi1	2015年語保工程(單字)		
539	池	池	ʧhi21	tʃʰi21	ci4	2015年語保工程(單字)		
540	紙	纸	ʧi35	tʃi35	zi2	2015年語保工程(單字)		
541	兒	儿	Ǿi21	ji21	ji4	2015年語保工程(單字)		
542	寄	寄	ki33	ki33	gi3	2015年語保工程(單字)		
543	騎	骑	khɛ21	kʰɛ21	ke4	2015年語保工程(單字)		
544	蟻	蚁	ŋɐi24	ŋɐi24	ngai5	2015年語保工程(單字)		
545	義	义	Ǿi22	ji22	ji6	2015年語保工程(單字)		
546	戲	戏	hi33	hi33	hi3	2015年語保工程(單字)		
547	移	移	Ǿi21	ji21	ji4	2015年語保工程(單字)		
548	比	比	pi35	pi35	bi2	2015年語保工程(單字)		
549	屁	屁	phi33	pʰi33	pi3	2015年語保工程(單字)		
550	鼻	鼻	pi22	pi22	bi6	2015年語保工程(單字)		
551	眉	眉	mi21	mi21	mi4	2015年語保工程(單字)		
552	地	地	ti22	ti22	di6	2015年語保工程(單字)		
553	梨	梨	li21	li21	li4	2015年語保工程(單字)		
554	資	资	ʧi55	tʃi55	zi1	2015年語保工程(單字)		
555	資	资	ʦɿ55	tsɿ55	zy1	2015年語保工程(單字)	老派	
556	死	死	ɬi35	ɬi35	sli2	2015年語保工程(單字)		
557	四	四	ɬi33	ɬi33	sli3	2015年語保工程(單字)		
558	遲	迟	ʧhi21	tʃʰi21	ci4	2015年語保工程(單字)		
559	指	指	ʧi35	tʃi35	zi2	2015年語保工程(單字)		
560	師	师	ʃi55	ʃi55	si1	2015年語保工程(單字)		
561	師	师	sɿ55	sɿ55	sy1	2015年語保工程(單字)	老派	
562	二	二	Ǿi22	ji22	ji6	2015年語保工程(單字)		
563	飢	饥	ki55	ki55	gi1	2015年語保工程(單字)	～餓	
564	器	器	hi33	hi33	hi3	2015年語保工程(單字)		
565	姨	姨	Ǿi21	ji21	ji4	2015年語保工程(單字)		
566	李	李	li24	li24	li5	2015年語保工程(單字)		
567	子	子	ʧi35	tʃi35	zi2	2015年語保工程(單字)		
568	子	子	tsɿ35	tsɿ35	zy2	2015年語保工程(單字)	老派	
569	字	字	ʧi22	tʃi22	zi6	2015年語保工程(單字)		
570	字	字	tsɿ22	tsɿ22	zy6	2015年語保工程(單字)	老派	
571	絲	丝	ʃi55	ʃi55	si1	2015年語保工程(單字)		
572	絲	丝	sɿ55	sɿ55	sy1	2015年語保工程(單字)	老派	
573	祠	祠	ʧhi21	tʃʰi21	ci4	2015年語保工程(單字)		
574	祠	祠	tsʰɿ21	tsʰɿ21	cy4	2015年語保工程(單字)	老派	
575	寺	寺	ʧhi22	tʃʰi22	ci6	2015年語保工程(單字)		林亦調查點
576	寺	寺	tsʰɿ22	tsʰɿ22	cy6	2015年語保工程(單字)	老派	林亦調查點
577	寺	寺	ʧi22	tʃi22	zi6	2015年語保工程(單字)		唐七元調查點
578	治	治	ʧi22	tʃi22	zi6	2015年語保工程(單字)		
579	柿	柿	ʃɐi22	ʃɐi22	sai6	2015年語保工程(單字)		
580	事	事	ʃi22	ʃi22	si6	2015年語保工程(單字)		
581	使	使	ʃɐi35	ʃɐi35	sai2	2015年語保工程(單字)		
582	試	试	ʃi33	ʃi33	si3	2015年語保工程(單字)		
583	時	时	ʃi21	ʃi21	si4	2015年語保工程(單字)		
584	市	市	ʃi24	ʃi24	si5	2015年語保工程(單字)		
585	耳	耳	Ǿi24	ji24	ji5	2015年語保工程(單字)		
586	記	记	ki33	ki33	gi3	2015年語保工程(單字)		
587	棋	棋	khi21	kʰi21	ki4	2015年語保工程(單字)		
588	喜	喜	hi35	hi35	hi2	2015年語保工程(單字)		
589	意	意	Ǿi33	ji33	ji3	2015年語保工程(單字)		
590	幾	几	ki35	ki35	gi2	2015年語保工程(單字)	～個	
591	氣	气	hi33	hi33	hi3	2015年語保工程(單字)		
592	希	希	hi55	hi55	hi1	2015年語保工程(單字)		
593	衣	衣	Ǿi55	ji55	ji1	2015年語保工程(單字)		
594	嘴	嘴	ʧui35	tʃui35	zui2	2015年語保工程(單字)		
595	隨	随	ʧhui21	tʃʰui21	cui4	2015年語保工程(單字)		
596	吹	吹	ʧhui55	tʃʰui55	cui1	2015年語保工程(單字)		
597	垂	垂	ʃui21	ʃui21	sui4	2015年語保工程(單字)		林亦調查點誤作[ʃui32]，唐七元調查點對
598	規	规	khuɐi55	kʷʰɐi55	kwai1	2015年語保工程(單字)		
599	虧	亏	khuɐi55	kʷʰɐi55	kwai1	2015年語保工程(單字)		
600	跪	跪	kuɐi22	kʷɐi22	gwai6	2015年語保工程(單字)		
601	危	危	ŋɐi21	ŋɐi21	ngai4	2015年語保工程(單字)		
602	類	类	lui22	lui22	lui6	2015年語保工程(單字)		
603	醉	醉	ʧui33	tʃui33	zui3	2015年語保工程(單字)		
604	追	追	ʧui55	tʃui55	zui1	2015年語保工程(單字)		
605	錘	锤	ʧhui21	tʃʰui21	cui4	2015年語保工程(單字)		
606	水	水	ʃui35	ʃui35	sui2	2015年語保工程(單字)		
607	龜	龟	kuɐi55	kʷɐi55	gwai1	2015年語保工程(單字)		
608	季	季	kuɐi33	kʷɐi33	gwai3	2015年語保工程(單字)		
609	櫃	柜	kuɐi22	kʷɐi22	gwai6	2015年語保工程(單字)		
610	位	位	Ǿuɐi22	wɐi22	wai6	2015年語保工程(單字)		
611	飛	飞	fi55	fi55	fi1	2015年語保工程(單字)		
612	費	费	fɐi33	fɐi33	fai3	2015年語保工程(單字)		
613	肥	肥	fi21	fi21	fi4	2015年語保工程(單字)		
614	尾	尾	mi24	mi24	mi5	2015年語保工程(單字)		
615	味	味	mi22	mi22	mi6	2015年語保工程(單字)		
616	味	味	mi35	mi35	mi2	2015年語保工程(單字)		
617	鬼	鬼	kuɐi35	kʷɐi35	gwai2	2015年語保工程(單字)		
618	貴	贵	kuɐi33	kʷɐi33	gwai3	2015年語保工程(單字)		
619	圍	围	Ǿuɐi21	wɐi21	wai4	2015年語保工程(單字)		
620	胃	胃	Ǿuɐi22	wɐi22	wai6	2015年語保工程(單字)		
621	寶	宝	pu35	pu35	bu2	2015年語保工程(單字)		
622	抱	抱	phu24	pʰu24	pu5	2015年語保工程(單字)		
623	毛	毛	mu21	mu21	mu4	2015年語保工程(單字)		
624	帽	帽	mu22	mu22	mu6	2015年語保工程(單字)		
625	刀	刀	tu55	tu55	du1	2015年語保工程(單字)		
626	討	讨	thu35	tʰu35	tu2	2015年語保工程(單字)		
627	桃	桃	thu21	tʰu21	tu4	2015年語保工程(單字)		
628	道	道	tu22	tu22	du6	2015年語保工程(單字)		
629	腦	脑	nu24	nu24	nu5	2015年語保工程(單字)		
630	老	老	lu24	lu24	lu5	2015年語保工程(單字)		
631	早	早	ʧu35	tʃu35	zu2	2015年語保工程(單字)		
632	灶	灶	ʧu33	tʃu33	zu3	2015年語保工程(單字)		
633	竈	灶	ʧu33	tʃu33	zu3	2015年語保工程(單字)		
634	草	草	ʧhu35	tʃʰu35	cu2	2015年語保工程(單字)		
635	糙	糙	ʧhu33	tʃʰu33	cu3	2015年語保工程(單字)		林亦調查點
636	糙	糙	ʧu22	tʃu22	zu6	2015年語保工程(單字)		唐七元調查點
637	造	造	ʧu22	tʃu22	zu6	2015年語保工程(單字)		
638	嫂	嫂	ɬu35	ɬu35	slu2	2015年語保工程(單字)		
639	高	高	ku55	ku55	gu1	2015年語保工程(單字)		
640	靠	靠	khau33	kʰau33	kaau3	2015年語保工程(單字)		
641	熬	熬	ŋau21	ŋau21	ngaau4	2015年語保工程(單字)		
642	好	好	hu35	hu35	hu2	2015年語保工程(單字)	～壞	
643	號	号	hu22	hu22	hu6	2015年語保工程(單字)	名詞	
644	包	包	pau55	pau55	baau1	2015年語保工程(單字)		
645	飽	饱	pau35	pau35	baau2	2015年語保工程(單字)		
646	炮	炮	phau33	pʰau33	paau3	2015年語保工程(單字)		
647	貓	猫	mɛu55	mɛu55	meu1	2015年語保工程(單字)	白讀	
648	貓	猫	mau55	mau55	maau1	2015年語保工程(單字)	文讀	
649	鬧	闹	nau22	nau22	naau6	2015年語保工程(單字)		
650	罩	罩	ʧau33	tʃau33	zaau3	2015年語保工程(單字)		
651	抓	抓	ʧa55	tʃa55	zaa1	2015年語保工程(單字)	用手～牌	
652	找	找	ʧɛu35	tʃɛu35	zeu2	2015年語保工程(單字)	～零錢	
653	找	找	ʧau35	tʃau35	zaau2	2015年語保工程(單字)	～零錢	
654	抄	抄	ʧhɛu55	tʃʰɛu55	ceu1	2015年語保工程(單字)		
655	抄	抄	ʧhau55	tʃʰau55	caau1	2015年語保工程(單字)		
656	交	交	kɛu55	kɛu55	geu1	2015年語保工程(單字)		
657	交	交	kau55	kau55	gaau1	2015年語保工程(單字)		
658	敲	敲	hau55	hau55	haau1	2015年語保工程(單字)		
659	孝	孝	hau33	hau33	haau3	2015年語保工程(單字)		
660	校	校	kau33	kau33	gaau3	2015年語保工程(單字)	學～	林亦、唐七元調查點
661	校	校	hau22	hau22	haau6	2015年語保工程(單字)	學～	唐七元調查點
662	錶	表	piu55	piu55	biu1	2015年語保工程(單字)	手～	
663	票	票	phiu33	pʰiu33	piu3	2015年語保工程(單字)		
664	廟	庙	miu22	miu22	miu6	2015年語保工程(單字)		
665	焦	焦	ʧiu55	tʃiu55	ziu1	2015年語保工程(單字)		
666	小	小	ɬiu35	ɬiu35	sliu2	2015年語保工程(單字)		
667	笑	笑	ɬiu33	ɬiu33	sliu3	2015年語保工程(單字)		
668	朝	朝	ʧhiu21	tʃʰiu21	ciu4	2015年語保工程(單字)	～代	
669	照	照	ʧiu33	tʃiu33	ziu3	2015年語保工程(單字)		
670	燒	烧	ʃiu55	ʃiu55	siu1	2015年語保工程(單字)		
671	繞	绕	Ǿiu35	jiu35	jiu2	2015年語保工程(單字)	～線	
672	橋	桥	khiu21	kʰiu21	kiu4	2015年語保工程(單字)		
673	轎	轿	kiu22	kiu22	giu6	2015年語保工程(單字)		
674	腰	腰	Ǿiu55	jiu55	jiu1	2015年語保工程(單字)		
675	要	要	Ǿiu33	jiu33	jiu3	2015年語保工程(單字)	重～	
676	搖	摇	Ǿiu21	jiu21	jiu4	2015年語保工程(單字)		
677	鳥	鸟	niu24	niu24	niu5	2015年語保工程(單字)		
678	釣	钓	tiu33	tiu33	diu3	2015年語保工程(單字)		
679	條	条	thiu21	tʰiu21	tiu4	2015年語保工程(單字)		
680	料	料	liu22	liu22	liu6	2015年語保工程(單字)		林亦、唐七元調查點
681	料	料	liu35	liu35	liu2	2015年語保工程(單字)		唐七元調查點
682	簫	箫	ɬiu55	ɬiu55	sliu1	2015年語保工程(單字)		
683	叫	叫	kiu33	kiu33	giu3	2015年語保工程(單字)		
684	母	母	mu24	mu24	mu5	2015年語保工程(單字)	丈～，舅～	
685	抖	抖	tɐu35	tɐu35	dau2	2015年語保工程(單字)		
686	偷	偷	thɐu55	tʰɐu55	tau1	2015年語保工程(單字)		
687	頭	头	thɐu21	tʰɐu21	tau4	2015年語保工程(單字)		
688	豆	豆	tɐu22	tɐu22	dau6	2015年語保工程(單字)		
689	樓	楼	lɐu21	lɐu21	lau4	2015年語保工程(單字)		
690	走	走	ʧɐu35	tʃɐu35	zau2	2015年語保工程(單字)		
691	湊	凑	ʧhɐu33	tʃʰɐu33	cau3	2015年語保工程(單字)		
692	鈎	钩	ŋɐu55	ŋɐu55	ngau1	2015年語保工程(單字)		
693	鉤	钩	ŋɐu55	ŋɐu55	ngau1	2015年語保工程(單字)		
694	狗	狗	kɐu35	kɐu35	gau2	2015年語保工程(單字)		唐七元調查點誤作[kɐu24]
695	夠	够	kɐu33	kɐu33	gau3	2015年語保工程(單字)		
696	口	口	hɐu35	hɐu35	hau2	2015年語保工程(單字)		
697	藕	藕	ŋɐu24	ŋɐu24	ngau5	2015年語保工程(單字)		
698	後	后	hɐu22	hɐu22	hau6	2015年語保工程(單字)	前～	
699	厚	厚	hɐu24	hɐu24	hau5	2015年語保工程(單字)		
700	富	富	fu33	fu33	fu3	2015年語保工程(單字)		
701	副	副	fu33	fu33	fu3	2015年語保工程(單字)		
702	浮	浮	fɐu21	fɐu21	fau4	2015年語保工程(單字)		
703	浮	浮	phu21	pʰu21	pu4	2015年語保工程(單字)		
704	婦	妇	fu22	fu22	fu6	2015年語保工程(單字)		林亦、唐七元調查點
705	婦	妇	phu24	pʰu24	pu5	2015年語保工程(單字)		林亦調查點
706	婦	妇	fu24	fu24	fu5	2015年語保工程(單字)		唐七元調查點
707	流	流	lɐu21	lɐu21	lau4	2015年語保工程(單字)		
708	酒	酒	ʧɐu35	tʃɐu35	zau2	2015年語保工程(單字)		
709	修	修	ɬɐu55	ɬɐu55	slau1	2015年語保工程(單字)		
710	袖	袖	ʧɐu22	tʃɐu22	zau6	2015年語保工程(單字)		
711	抽	抽	ʧhɐu55	tʃʰɐu55	cau1	2015年語保工程(單字)		
712	綢	绸	ʧhɐu21	tʃʰɐu21	cau4	2015年語保工程(單字)		
713	愁	愁	ʧhɐu21	tʃʰɐu21	cau4	2015年語保工程(單字)		
714	瘦	瘦	ʃɐu33	ʃɐu33	sau3	2015年語保工程(單字)		
715	州	州	ʧɐu55	tʃɐu55	zau1	2015年語保工程(單字)		
716	臭	臭	ʧhɐu33	tʃʰɐu33	cau3	2015年語保工程(單字)	香～	
717	手	手	ʃɐu35	ʃɐu35	sau2	2015年語保工程(單字)		
718	壽	寿	ʃɐu22	ʃɐu22	sau6	2015年語保工程(單字)		
719	九	九	kɐu35	kɐu35	gau2	2015年語保工程(單字)		
720	球	球	khɐu21	kʰɐu21	kau4	2015年語保工程(單字)		
721	舅	舅	khɐu24	kʰɐu24	kau5	2015年語保工程(單字)		
722	舊	旧	kɐu22	kɐu22	gau6	2015年語保工程(單字)		
723	牛	牛	ŋɐu21	ŋɐu21	ngau4	2015年語保工程(單字)		
724	休	休	Ǿiɐu55	jɐu55	jau1	2015年語保工程(單字)		
725	優	优	Ǿiɐu55	jɐu55	jau1	2015年語保工程(單字)		
726	有	有	Ǿiɐu24	jɐu24	jau5	2015年語保工程(單字)		
727	右	右	Ǿiɐu22	jɐu22	jau6	2015年語保工程(單字)		
728	油	油	Ǿiɐu21	jɐu21	jau4	2015年語保工程(單字)		
729	丟	丢	tiu55	tiu55	diu1	2015年語保工程(單字)		
730	幼	幼	Ǿiɐu33	jɐu33	jau3	2015年語保工程(單字)		
731	貪	贪	tham55	tʰam55	taam1	2015年語保工程(單字)		
732	潭	潭	tham21	tʰam21	taam4	2015年語保工程(單字)		
733	南	南	nam21	nam21	naam4	2015年語保工程(單字)		
734	蠶	蚕	ʧham21	tʃʰam21	caam4	2015年語保工程(單字)		
735	感	感	kam35	kam35	gaam2	2015年語保工程(單字)		
736	含	含	hɐm21	hɐm21	ham4	2015年語保工程(單字)	～一口水	
737	暗	暗	Ǿɐm33	∅ɐm33	am3	2015年語保工程(單字)		
738	搭	搭	tap3	tap3	daap3	2015年語保工程(單字)		
739	踏	踏	tap2	tap2	daap6	2015年語保工程(單字)		
740	拉	拉	lap2	lap2	laap6	2015年語保工程(單字)	拉雜	林亦調查點
741	拉	拉	lap3	lap3	laap3	2015年語保工程(單字)	包攬	林亦調查點
742	擸	擸	lap3	lap3	laap3	2015年語保工程(單字)	包攬	原文作「拉」字
743	拉	拉	lai55	lai55	laai1	2015年語保工程(單字)		唐七元調查點
744	雜	杂	ʧap2	tʃap2	zaap6	2015年語保工程(單字)		
745	鴿	鸽	kɐp3	kɐp3	gap3	2015年語保工程(單字)		
746	盒	盒	hɐp2	hɐp2	hap6	2015年語保工程(單字)		
747	膽	胆	tam35	tam35	daam2	2015年語保工程(單字)		
748	毯	毯	than35	tʰan35	taan2	2015年語保工程(單字)		
749	淡	淡	tham24	tʰam24	taam5	2015年語保工程(單字)		
750	藍	蓝	lam21	lam21	laam4	2015年語保工程(單字)		
751	三	三	ɬam55	ɬam55	slaam1	2015年語保工程(單字)		
752	甘	甘	kɐm55	kɐm55	gam1	2015年語保工程(單字)		
753	敢	敢	kam35	kam35	gaam2	2015年語保工程(單字)		
754	喊	喊	hɛm33	hɛm33	hem3	2015年語保工程(單字)		
755	喊	喊	ham33	ham33	haam3	2015年語保工程(單字)		
756	塔	塔	thap3	tʰap3	taap3	2015年語保工程(單字)		
757	蠟	蜡	lap2	lap2	laap6	2015年語保工程(單字)		
758	賺	赚	ʧan22	tʃan22	zaan6	2015年語保工程(單字)		
759	杉	杉	ʧham33	tʃʰam33	caam3	2015年語保工程(單字)	～木	
760	減	减	kɛm35	kɛm35	gem2	2015年語保工程(單字)	白讀	
761	減	减	kam35	kam35	gaam2	2015年語保工程(單字)	文讀	
762	鹹	咸	hɛm21	hɛm21	hem4	2015年語保工程(單字)	白讀，～淡	
763	鹹	咸	ham21	ham21	haam4	2015年語保工程(單字)	文讀，～淡	
764	插	插	ʧhɛp3	tʃʰɛp3	cep3	2015年語保工程(單字)	白讀	
765	插	插	ʧhap3	tʃʰap3	caap3	2015年語保工程(單字)	文讀	
766	閘	闸	ʧap2	tʃap2	zaap6	2015年語保工程(單字)		
767	夾	夹	kɛp2	kɛp2	gep6	2015年語保工程(單字)	白讀，～子	林亦、唐七元調查點
768	夾	夹	kap2	kap2	gaap6	2015年語保工程(單字)	文讀，～子	唐七元調查點
769	衫	衫	ʃam55	ʃam55	saam1	2015年語保工程(單字)		
770	監	监	kam55	kam55	gaam1	2015年語保工程(單字)		
771	巖	岩	ŋam21	ŋam21	ngaam4	2015年語保工程(單字)		
772	甲	甲	kap3	kap3	gaap3	2015年語保工程(單字)		
773	鴨	鸭	Ǿap3	∅ap3	aap3	2015年語保工程(單字)		
774	黏	黏	nim55	nim55	nim1	2015年語保工程(單字)	～液	
775	尖	尖	ʧim55	tʃim55	zim1	2015年語保工程(單字)		
776	簽	签	ʧhim55	tʃʰim55	cim1	2015年語保工程(單字)	～名	
777	佔	占	ʧim33	tʃim33	zim3	2015年語保工程(單字)	～領	
778	染	染	Ǿim24	jim24	jim5	2015年語保工程(單字)		
