ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
1240	直	直	ʧek2	tʃek2	zik6	2015年語保工程(單字)		
1241	側	侧	ʧɐk5	tʃɐk5	zak1	2015年語保工程(單字)		
1242	測	测	ʧhɐk5	tʃʰɐk5	cak1	2015年語保工程(單字)		
1243	色	色	ʃek5	ʃek5	sik1	2015年語保工程(單字)		
1244	織	织	ʧek5	tʃek5	zik1	2015年語保工程(單字)		
1245	食	食	ʃek2	ʃek2	sik6	2015年語保工程(單字)		
1246	式	式	ʃek5	ʃek5	sik1	2015年語保工程(單字)		
1247	極	极	kek2	kek2	gik6	2015年語保工程(單字)		
1248	國	国	kɔk3	kɔk3	gok3	2015年語保工程(單字)		
1249	或	或	Ǿuak2	wak2	waak6	2015年語保工程(單字)		
1250	猛	猛	maŋ24	maŋ24	maang5	2015年語保工程(單字)		
1251	打	打	ta35	ta35	daa2	2015年語保工程(單字)		
1252	冷	冷	laŋ24	laŋ24	laang5	2015年語保工程(單字)		
1253	生	生	ʃaŋ55	ʃaŋ55	saang1	2015年語保工程(單字)		
1254	省	省	ʃaŋ35	ʃaŋ35	saang2	2015年語保工程(單字)	～長	
1255	更	更	kaŋ55	kaŋ55	gaang1	2015年語保工程(單字)	三～，打～	
1256	梗	梗	khuaŋ35	kʷʰaŋ35	kwaang2	2015年語保工程(單字)		
1257	梗	梗	kuaŋ35	kʷaŋ35	gwaang2	2015年語保工程(單字)		
1258	坑	坑	haŋ55	haŋ55	haang1	2015年語保工程(單字)		
1259	硬	硬	ŋaŋ22	ŋaŋ22	ngaang6	2015年語保工程(單字)		
1260	行	行	haŋ21	haŋ21	haang4	2015年語保工程(單字)	～走	
1261	行	行	hɐŋ21	hɐŋ21	hang4	2015年語保工程(單字)	～爲	
1262	百	百	pak3	pak3	baak3	2015年語保工程(單字)		
1263	拍	拍	phak3	pʰak3	paak3	2015年語保工程(單字)		
1264	白	白	pak2	pak2	baak6	2015年語保工程(單字)		
1265	拆	拆	ʧhak3	tʃʰak3	caak3	2015年語保工程(單字)		
1266	擇	择	ʧak2	tʃak2	zaak6	2015年語保工程(單字)		
1267	窄	窄	ʧak3	tʃak3	zaak3	2015年語保工程(單字)		
1268	格	格	kak3	kak3	gaak3	2015年語保工程(單字)		
1269	客	客	hak3	hak3	haak3	2015年語保工程(單字)		
1270	額	额	ŋak2	ŋak2	ngaak6	2015年語保工程(單字)		
1271	額	额	ŋɐk2	ŋɐk2	ngak6	2015年語保工程(單字)		
1272	棚	棚	phaŋ21	pʰaŋ21	paang4	2015年語保工程(單字)		
1273	爭	争	ʧaŋ55	tʃaŋ55	zaang1	2015年語保工程(單字)		
1274	耕	耕	kaŋ55	kaŋ55	gaang1	2015年語保工程(單字)		
1275	麥	麦	mɐk2	mɐk2	mak6	2015年語保工程(單字)		
1276	摘	摘	ʧak2	tʃak2	zaak6	2015年語保工程(單字)		
1277	策	策	ʧhak3	tʃʰak3	caak3	2015年語保工程(單字)		
1278	隔	隔	kak3	kak3	gaak3	2015年語保工程(單字)		
1279	兵	兵	peŋ55	peŋ55	bing1	2015年語保工程(單字)		
1280	柄	柄	pɛŋ33	pɛŋ33	beng3	2015年語保工程(單字)	白讀	
1281	柄	柄	peŋ33	peŋ33	bing3	2015年語保工程(單字)	文讀	
1282	平	平	pheŋ21	pʰeŋ21	ping4	2015年語保工程(單字)		
1283	平	平	phɛŋ21	pʰɛŋ21	peng4	2015年語保工程(單字)	（便宜）	
1284	病	病	pɛŋ22	pɛŋ22	beng6	2015年語保工程(單字)		
1285	明	明	meŋ21	meŋ21	ming4	2015年語保工程(單字)		
1286	命	命	mɛŋ22	mɛŋ22	meng6	2015年語保工程(單字)	白讀	
1287	命	命	meŋ22	meŋ22	ming6	2015年語保工程(單字)	文讀	
1288	鏡	镜	kɛŋ33	kɛŋ33	geng3	2015年語保工程(單字)		
1289	慶	庆	heŋ33	heŋ33	hing3	2015年語保工程(單字)		
1290	迎	迎	Ǿieŋ21	jeŋ21	jing4	2015年語保工程(單字)		
1291	影	影	Ǿieŋ35	jeŋ35	jing2	2015年語保工程(單字)		
1292	劇	剧	khɛk2	kʰɛk2	kek6	2015年語保工程(單字)	戲～	
1293	餅	饼	pɛŋ35	pɛŋ35	beng2	2015年語保工程(單字)		
1294	名	名	mɛŋ21	mɛŋ21	meng4	2015年語保工程(單字)	白讀	
1295	名	名	meŋ21	meŋ21	ming4	2015年語保工程(單字)	文讀	
1296	領	领	lɛŋ24	lɛŋ24	leng5	2015年語保工程(單字)	白讀	
1297	領	领	leŋ24	leŋ24	ling5	2015年語保工程(單字)	文讀	
1298	井	井	ʧɛŋ35	tʃɛŋ35	zeng2	2015年語保工程(單字)		
1299	清	清	ʧhɛŋ55	tʃʰɛŋ55	ceng1	2015年語保工程(單字)	白讀	
1300	清	清	ʧheŋ55	tʃʰeŋ55	cing1	2015年語保工程(單字)	文讀	
1301	靜	静	ʧeŋ22	tʃeŋ22	zing6	2015年語保工程(單字)		
1302	姓	姓	ɬeŋ33	ɬeŋ33	sling3	2015年語保工程(單字)		
1303	貞	贞	ʧeŋ55	tʃeŋ55	zing1	2015年語保工程(單字)		
1304	程	程	ʧheŋ21	tʃʰeŋ21	cing4	2015年語保工程(單字)		
1305	整	整	ʧeŋ35	tʃeŋ35	zing2	2015年語保工程(單字)		
1306	正	正	ʧeŋ33	tʃeŋ33	zing3	2015年語保工程(單字)	～反	
1307	聲	声	ʃɛŋ55	ʃɛŋ55	seng1	2015年語保工程(單字)		
1308	城	城	ʃeŋ21	ʃeŋ21	sing4	2015年語保工程(單字)		
1309	輕	轻	hɛŋ55	hɛŋ55	heng1	2015年語保工程(單字)		
1310	贏	赢	Ǿieŋ21	jeŋ21	jing4	2015年語保工程(單字)		
1311	積	积	ʧek5	tʃek5	zik1	2015年語保工程(單字)		
1312	惜	惜	ɬek5	ɬek5	slik1	2015年語保工程(單字)		
1313	惜	惜	ɬɛk3	ɬɛk3	slek3	2015年語保工程(單字)		
1314	席	席	ʧek2	tʃek2	zik6	2015年語保工程(單字)	主～	
1315	席	席	ʧɛk2	tʃɛk2	zek6	2015年語保工程(單字)	竹～	
1316	蓆	席	ʧɛk2	tʃɛk2	zek6	2015年語保工程(單字)	竹～	
1317	尺	尺	ʧhɛk3	tʃʰɛk3	cek3	2015年語保工程(單字)		
1318	石	石	ʃɛk2	ʃɛk2	sek6	2015年語保工程(單字)		
1319	益	益	Ǿiek5	jek5	jik1	2015年語保工程(單字)		
1320	瓶	瓶	pheŋ21	pʰeŋ21	ping4	2015年語保工程(單字)		
1321	釘	钉	tɛŋ55	tɛŋ55	deng1	2015年語保工程(單字)	名詞	
1322	釘	钉	teŋ55	teŋ55	ding1	2015年語保工程(單字)		
1323	頂	顶	tɛŋ35	tɛŋ35	deng2	2015年語保工程(單字)	名詞	
1324	頂	顶	teŋ35	teŋ35	ding2	2015年語保工程(單字)	動詞	
1325	廳	厅	thɛŋ55	tʰɛŋ55	teng1	2015年語保工程(單字)		
1326	聽	听	thɛŋ55	tʰɛŋ55	teng1	2015年語保工程(單字)	～見	
1327	停	停	theŋ21	tʰeŋ21	ting4	2015年語保工程(單字)		
1328	挺	挺	theŋ35	tʰeŋ35	ting2	2015年語保工程(單字)		
1329	定	定	teŋ22	teŋ22	ding6	2015年語保工程(單字)		
1330	定	定	tɛŋ22	tɛŋ22	deng6	2015年語保工程(單字)		
1331	零	零	leŋ21	leŋ21	ling4	2015年語保工程(單字)	～頭	
1332	零	零	lɛŋ21	lɛŋ21	leng4	2015年語保工程(單字)	十～隻	
1333	青	青	ʧhɛŋ55	tʃʰɛŋ55	ceng1	2015年語保工程(單字)		
1334	青	青	ʧheŋ55	tʃʰeŋ55	cing1	2015年語保工程(單字)		
1335	星	星	ɬɛŋ55	ɬɛŋ55	sleng1	2015年語保工程(單字)		
1336	星	星	ɬeŋ55	ɬeŋ55	sling1	2015年語保工程(單字)		
1337	經	经	keŋ55	keŋ55	ging1	2015年語保工程(單字)		
1338	形	形	Ǿieŋ21	jeŋ21	jing4	2015年語保工程(單字)		
1339	壁	壁	pek5	pek5	bik1	2015年語保工程(單字)		
1340	劈	劈	phɛk3	pʰɛk3	pek3	2015年語保工程(單字)		
1341	踢	踢	thɛk3	tʰɛk3	tek3	2015年語保工程(單字)		
1342	笛	笛	tek2	tek2	dik6	2015年語保工程(單字)		
1343	歷	历	lek2	lek2	lik6	2015年語保工程(單字)	農～	
1344	錫	锡	ɬɛk3	ɬɛk3	slek3	2015年語保工程(單字)		
1345	擊	击	kek5	kek5	gik1	2015年語保工程(單字)		
1346	吃	吃	hɛk3	hɛk3	hek3	2015年語保工程(單字)	～虧	
1347	喫	吃	hɛk3	hɛk3	hek3	2015年語保工程(單字)	～虧	
1348	橫	横	Ǿuaŋ21	waŋ21	waang4	2015年語保工程(單字)	～豎	
1349	劃	划	Ǿuak2	wak2	waak6	2015年語保工程(單字)	計～	
1350	兄	兄	heŋ55	heŋ55	hing1	2015年語保工程(單字)		
1351	榮	荣	Ǿiuŋ21	jʊŋ21	jung4	2015年語保工程(單字)		
1352	榮	荣	Ǿueŋ21	weŋ21	wing4	2015年語保工程(單字)		
1353	永	永	Ǿueŋ24	weŋ24	wing5	2015年語保工程(單字)		林亦調查點誤作[Ǿieŋ21]，唐七元調查點對
1354	營	营	Ǿieŋ21	jeŋ21	jing4	2015年語保工程(單字)		
1355	蓬	蓬	phuŋ21	pʰʊŋ21	pung4	2015年語保工程(單字)	～鬆	
1356	東	东	tuŋ55	tʊŋ55	dung1	2015年語保工程(單字)		
1357	懂	懂	tuŋ35	tʊŋ35	dung2	2015年語保工程(單字)		
1358	凍	冻	tuŋ33	tʊŋ33	dung3	2015年語保工程(單字)		
1359	通	通	thuŋ55	tʰʊŋ55	tung1	2015年語保工程(單字)		
1360	桶	桶	thuŋ35	tʰʊŋ35	tung2	2015年語保工程(單字)		
1361	痛	痛	thuŋ33	tʰʊŋ33	tung3	2015年語保工程(單字)		
1362	銅	铜	thuŋ21	tʰʊŋ21	tung4	2015年語保工程(單字)		
1363	動	动	tuŋ22	tʊŋ22	dung6	2015年語保工程(單字)		
1364	洞	洞	tuŋ22	tʊŋ22	dung6	2015年語保工程(單字)		
1365	聾	聋	luŋ21	lʊŋ21	lung4	2015年語保工程(單字)		
1366	弄	弄	nuŋ22	nʊŋ22	nung6	2015年語保工程(單字)		林亦調查點
1367	弄	弄	luŋ22	lʊŋ22	lung6	2015年語保工程(單字)		唐七元調查點
1368	粽	粽	ʧuŋ33	tʃʊŋ33	zung3	2015年語保工程(單字)		
1369	糉	粽	ʧuŋ33	tʃʊŋ33	zung3	2015年語保工程(單字)		
1370	葱	葱	ʧhuŋ55	tʃʰʊŋ55	cung1	2015年語保工程(單字)		
1371	蔥	葱	ʧhuŋ55	tʃʰʊŋ55	cung1	2015年語保工程(單字)		
1372	送	送	ɬuŋ33	ɬʊŋ33	slung3	2015年語保工程(單字)		
1373	公	公	kuŋ55	kʊŋ55	gung1	2015年語保工程(單字)		
1374	孔	孔	huŋ35	hʊŋ35	hung2	2015年語保工程(單字)		林亦調查點
1375	孔	孔	khuŋ35	kʰʊŋ35	kung2	2015年語保工程(單字)		唐七元調查點
1376	烘	烘	huŋ33	hʊŋ33	hung3	2015年語保工程(單字)	～乾	
1377	紅	红	huŋ21	hʊŋ21	hung4	2015年語保工程(單字)		
1378	翁	翁	Ǿuŋ55	∅ʊŋ55	ung1	2015年語保工程(單字)		
1379	翁	翁	Ǿiuŋ55	jʊŋ55	jung1	2015年語保工程(單字)		
1380	木	木	muk2	mʊk2	muk6	2015年語保工程(單字)		
1381	讀	读	tuk2	tʊk2	duk6	2015年語保工程(單字)		
1382	鹿	鹿	luk2	lʊk2	luk6	2015年語保工程(單字)		
1383	族	族	ʧuk2	tʃʊk2	zuk6	2015年語保工程(單字)		
1384	谷	谷	kuk5	kʊk5	guk1	2015年語保工程(單字)		
1385	穀	谷	kuk5	kʊk5	guk1	2015年語保工程(單字)	稻～	
1386	哭	哭	huk5	hʊk5	huk1	2015年語保工程(單字)		
1387	屋	屋	Ǿuk5	∅ʊk5	uk1	2015年語保工程(單字)		
1388	冬	冬	tuŋ55	tʊŋ55	dung1	2015年語保工程(單字)	～至	
1389	統	统	thuŋ35	tʰʊŋ35	tung2	2015年語保工程(單字)		
1390	膿	脓	nuŋ21	nʊŋ21	nung4	2015年語保工程(單字)		
1391	鬆	松	ɬuŋ55	ɬʊŋ55	slung1	2015年語保工程(單字)	～緊	
1392	宋	宋	ɬuŋ33	ɬʊŋ33	slung3	2015年語保工程(單字)		
1393	毒	毒	tuk2	tʊk2	duk6	2015年語保工程(單字)		
1394	風	风	fuŋ55	fʊŋ55	fung1	2015年語保工程(單字)		
1395	豐	丰	fuŋ55	fʊŋ55	fung1	2015年語保工程(單字)		
1396	鳳	凤	fuŋ22	fʊŋ22	fung6	2015年語保工程(單字)		
1397	夢	梦	muŋ22	mʊŋ22	mung6	2015年語保工程(單字)		
1398	中	中	ʧuŋ55	tʃʊŋ55	zung1	2015年語保工程(單字)	當～	
1399	蟲	虫	ʧhuŋ21	tʃʰʊŋ21	cung4	2015年語保工程(單字)		
1400	終	终	ʧuŋ55	tʃʊŋ55	zung1	2015年語保工程(單字)		
1401	充	充	ʧhuŋ55	tʃʰʊŋ55	cung1	2015年語保工程(單字)		
1402	宮	宫	kuŋ55	kʊŋ55	gung1	2015年語保工程(單字)		
1403	窮	穷	khuŋ21	kʰʊŋ21	kung4	2015年語保工程(單字)		
1404	熊	熊	Ǿiuŋ21	jʊŋ21	jung4	2015年語保工程(單字)		
1405	雄	雄	huŋ21	hʊŋ21	hung4	2015年語保工程(單字)		
1406	福	福	fuk5	fʊk5	fuk1	2015年語保工程(單字)		
1407	服	服	fuk2	fʊk2	fuk6	2015年語保工程(單字)		
1408	目	目	muk2	mʊk2	muk6	2015年語保工程(單字)		
1409	六	六	luk2	lʊk2	luk6	2015年語保工程(單字)		
1410	宿	宿	ɬuk5	ɬʊk5	sluk1	2015年語保工程(單字)	住～，～舍	
1411	竹	竹	ʧuk5	tʃʊk5	zuk1	2015年語保工程(單字)		
1412	畜	畜	ʧhuk5	tʃʰʊk5	cuk1	2015年語保工程(單字)	～生	
1413	縮	缩	ɬuk5	ɬʊk5	sluk1	2015年語保工程(單字)		
1414	縮	缩	ʃuk5	ʃʊk5	suk1	2015年語保工程(單字)		
1415	粥	粥	ʧuk5	tʃʊk5	zuk1	2015年語保工程(單字)		
1416	叔	叔	ʃuk5	ʃʊk5	suk1	2015年語保工程(單字)		
1417	熟	熟	ʃuk2	ʃʊk2	suk6	2015年語保工程(單字)		
1418	肉	肉	Ǿiuk2	jʊk2	juk6	2015年語保工程(單字)		
1419	菊	菊	kuk5	kʊk5	guk1	2015年語保工程(單字)		
1420	育	育	Ǿiuk5	jʊk5	juk1	2015年語保工程(單字)		
1421	封	封	fuŋ55	fʊŋ55	fung1	2015年語保工程(單字)		
1422	蜂	蜂	fuŋ55	fʊŋ55	fung1	2015年語保工程(單字)		
1423	縫	缝	fuŋ21	fʊŋ21	fung4	2015年語保工程(單字)	一條～	
1424	濃	浓	nuŋ21	nʊŋ21	nung4	2015年語保工程(單字)		
1425	龍	龙	luŋ21	lʊŋ21	lung4	2015年語保工程(單字)		
1426	松	松	ʧhuŋ21	tʃʰʊŋ21	cung4	2015年語保工程(單字)	～木	
1427	松	松	ɬuŋ55	ɬʊŋ55	slung1	2015年語保工程(單字)	～樹	
1428	重	重	ʧhuŋ24	tʃʰʊŋ24	cung5	2015年語保工程(單字)	輕～	
1429	腫	肿	ʧuŋ35	tʃʊŋ35	zung2	2015年語保工程(單字)		
1430	種	种	ʧuŋ33	tʃʊŋ33	zung3	2015年語保工程(單字)	～樹	
1431	衝	冲	ʧhuŋ55	tʃʰʊŋ55	cung1	2015年語保工程(單字)		
1432	恭	恭	kuŋ55	kʊŋ55	gung1	2015年語保工程(單字)		
1433	共	共	kuŋ22	kʊŋ22	gung6	2015年語保工程(單字)		
1434	兇	凶	huŋ55	hʊŋ55	hung1	2015年語保工程(單字)		
1435	凶	凶	huŋ55	hʊŋ55	hung1	2015年語保工程(單字)	吉～	
1436	擁	拥	Ǿiuŋ35	jʊŋ35	jung2	2015年語保工程(單字)		林亦、唐七元調查點
1437	擁	拥	Ǿuŋ35	∅ʊŋ35	ung2	2015年語保工程(單字)		林亦調查點
1438	擁	拥	Ǿiuŋ55	jʊŋ55	jung1	2015年語保工程(單字)		唐七元調查點
1439	容	容	Ǿiuŋ21	jʊŋ21	jung4	2015年語保工程(單字)		
1440	用	用	Ǿiuŋ22	jʊŋ22	jung6	2015年語保工程(單字)		
1441	綠	绿	luk2	lʊk2	luk6	2015年語保工程(單字)		
1442	足	足	ʧuk5	tʃʊk5	zuk1	2015年語保工程(單字)		
1443	燭	烛	ʧuk5	tʃʊk5	zuk1	2015年語保工程(單字)		
1444	贖	赎	ʃuk2	ʃʊk2	suk6	2015年語保工程(單字)		林亦調查點
1445	贖	赎	ʧuk2	tʃʊk2	zuk6	2015年語保工程(單字)		唐七元調查點
1446	屬	属	ʃuk2	ʃʊk2	suk6	2015年語保工程(單字)		
1447	褥	褥	Ǿiuk2	jʊk2	juk6	2015年語保工程(單字)		
1448	曲	曲	khuk5	kʰʊk5	kuk1	2015年語保工程(單字)	～折，歌～	
1449	局	局	kuk2	kʊk2	guk6	2015年語保工程(單字)		
1450	玉	玉	Ǿiuk2	jʊk2	juk6	2015年語保工程(單字)		
1451	浴	浴	Ǿiuk2	jʊk2	juk6	2015年語保工程(單字)		
1452	著	著	ʧœk2	tʃœk2	zoek6	2015年語保工程(單字)	火～了	原文作「着」字
1453	𱤜	𱤜	mɐŋ21	mɐŋ21	mang4	2001年洪珏《南寧白話的變音現象》P47	未曾的合音	字形「⿰未曾」。原文作「朆」字
1454	咗	咗	tʃœ35	tʃœ35	zoe2	2014年盧小群、李藍、韓琳《漢語方言時體問題新探索》	〔老派〕意義類似廣州話的「嗮」，作結果補語，未虛化爲完成體標記	原文有音無字，收錄於該書的林亦《廣西粵方言的完成體和已然體標記》P160一章；2020年鄧小琴《粵方言完成體標記的演變》給出「V咗」類的標記來源於「着」
1455	咗	咗	tʃɛ35	tʃɛ35	ze2	2014年盧小群、李藍、韓琳《漢語方言時體問題新探索》	〔老派〕	原文有音無字
1456	咗	咗	hœ35	hœ35	hoe2	2014年盧小群、李藍、韓琳《漢語方言時體問題新探索》	弱讀	原文有音無字
1457	咗	咗	hɛ35	hɛ35	he2	2014年盧小群、李藍、韓琳《漢語方言時體問題新探索》	弱讀	原文有音無字
1458	䐁	䐁	tʊk5	tʊk5	duk1	2021年林亦《語保工程語料轉寫中的規範字與本字》P82	臀部、底部	原文只討論用字
1459	捻	捻	nip3	nip3	nip3	2021年林亦《語保工程語料轉寫中的規範字與本字》P85	以手指夾取物件	原文只討論用字
1460	捻	捻	nɛp3	nɛp3	nep3	2021年林亦《語保工程語料轉寫中的規範字與本字》P85	以手指夾取物件	原文只討論用字
1461	賺	赚	tʃan35	tʃan35	zaan2	2004年洪珏《南寧話與廣州話語音系統的比較》P64	賺得（徒然，落得）	
1462	賺	赚	tʃan22	tʃan22	zaan6	2004年洪珏《南寧話與廣州話語音系統的比較》P64	賺得（徒然，落得）	
1463	話	话	wa35	wa35	waa2	2004年洪珏《南寧話與廣州話語音系統的比較》P64	話劇	
1464	話	话	wa22	wa22	waa6	2004年洪珏《南寧話與廣州話語音系統的比較》P64	講話	
1465	會	会	wui35	wui35	wui2	2004年洪珏《南寧話與廣州話語音系統的比較》P64	居委會，委員會	
1466	會	会	wui22	wui22	wui6	2004年洪珏《南寧話與廣州話語音系統的比較》P64	會面	
1467	會	会	wui24	wui24	wui5	2004年洪珏《南寧話與廣州話語音系統的比較》P64	會講，會寫	
1468	面	面	min35	min35	min2	2004年洪珏《南寧話與廣州話語音系統的比較》P64	被[pʰi24]面	
1469	面	面	min22	min22	min6	2004年洪珏《南寧話與廣州話語音系統的比較》P64	方面	
1470	丈	丈	tʃœŋ35	tʃœŋ35	zoeng2	2004年洪珏《南寧話與廣州話語音系統的比較》P64	姑丈	
1471	丈	丈	tʃœŋ22	tʃœŋ22	zoeng6	2004年洪珏《南寧話與廣州話語音系統的比較》P64	丈量	
1472	晒	晒	ʃai33	ʃai33	saai3	2015年語保工程(單字)		
1473	也	也	jɛ24	jɛ24	je5	1998年陳謨志總纂《南寧市誌·文化卷》P642		
1474	瀰	弥	mɛ21	mɛ21	me4	1998年陳謨志總纂《南寧市誌·文化卷》P642	乳房	原文有音無字
1475	嚐	尝	sœŋ21	ʃœŋ21	soeng4	1998年陳謨志總纂《南寧市誌·文化卷》P654		
1476	嚐	尝	ʧhœŋ21	tʃʰœŋ21	coeng4	2015年語保工程(單字)		
1477	打	打	ta35	ta35	daa2	2007年褚俊海《桂南平話與白話的介詞研究》P14	處所格介詞，相當於「喺」	原文提到發音人對「喺/打」哪個是南寧白話地道用法有爭議
1478	給	给	kɐi55	kɐi55	gai1	2007年褚俊海《桂南平話與白話的介詞研究》P37	與格介詞，相當於「畀」	原文提到發音人對「畀/給」哪個是南寧白話地道用法有爭議
1479	給	给	kɐi55	kɐi55	gai1	2016年余瑾《廣西平話研究》P372	官話借詞	
1480	噻	噻	ɬɐk5	ɬɐk5	slak1	2016年余瑾《廣西平話研究》P391	大約；數量少；某；任何	引用的是2011年覃鳳餘、田春來《廣西漢壯語方言的「噻」》，原文認爲源自壯語底層，其實本字爲「息」
1481	噻	噻	ɬɐk5	ɬɐk5	slak1	2011年覃鳳餘、田春來《廣西漢壯語方言的「噻」》	大約；數量少；某；任何	原文認爲源自壯語底層，其實本字爲「息」
1482	攞	攞	lɔ35	lɔ35	lo2	2018年覃東生、覃鳳餘《廣西漢、壯語方言的方式助詞和取捨助詞》P576	方式助詞、取捨助詞，弱讀讀同「左」	
1483	知	知	tʃi55	tʃi55	zi1	2021年覃東生、覃鳳餘《源於「知道」的選擇連詞》	你食飯～食麪？（你吃飯還是吃麪？）	
1484	知	知	tʃɐi55	tʃɐi55	zai1	2021年覃東生、覃鳳餘《源於「知道」的選擇連詞》	你食飯～食麪？（你吃飯還是吃麪？）	
1485	知	知	tʃɛ55	tʃɛ55	ze1	2021年覃東生、覃鳳餘《源於「知道」的選擇連詞》	你去～係冇去？（你去還是不去？）	
1486	凡	凡	fam21	fam21	faam4	1989年洪珏《南寧白話的語音特點》P51	部分中老年口音	原文未標調，記音存疑
1487	範	范	fam22	fam22	faam6	1989年洪珏《南寧白話的語音特點》P51	部分中老年口音	原文未標調，記音存疑
1488	范	范	fam22	fam22	faam6	1989年洪珏《南寧白話的語音特點》P51	部分中老年口音	原文未標調，記音存疑
1489	犯	犯	fam22	fam22	faam6	1989年洪珏《南寧白話的語音特點》P51	部分中老年口音	原文未標調，記音存疑
1490	品	品	pʰɐm35	pʰɐm35	pam2	1989年洪珏《南寧白話的語音特點》P51	部分中老年口音	原文未標調，記音存疑
1491	法	法	fap3	fap3	faap3	1989年洪珏《南寧白話的語音特點》P51	部分中老年口音	原文未標調，記音存疑
1492	乏	乏	fap2	fap2	faap6	1989年洪珏《南寧白話的語音特點》P51	部分中老年口音	原文未標調，記音存疑
1493	均	均	kʰʷɐn55	kʷʰɐn55	kwan1	1989年洪珏《南寧白話的語音特點》P52		
1494	嗾	嗾	ʃœ21	ʃœ21	soe4	2001年封家騫《南寧平話、白話詞彙成分之比較》P25	慫恿挑撥，火上加油	原文有音無字
1495	景	景	keŋ35	keŋ35	ging2	2001年封家騫《南寧平話、白話詞彙成分之比較》P25	自以爲了不起，驕傲，「見廣」的合音	原文有音無字，且標的是平話音
1496	甕	瓮	uŋ33	∅ʊŋ33	ung3	1998年陳謨志總纂《南寧市誌·文化卷》P655		
1497	娃	娃	Ǿua35	wa35	waa2	2015年語保工程(詞彙)	娃[wa21]～崽，嬰兒	詞表
1498	翳	翳	Ǿɐi33	∅ɐi33	ai3	2015年語保工程(詞彙)	閉～，難過，心理的	詞表，原文作「閉悘」
1499	殮	殓	lim22	lim22	lim6	2015年語保工程(詞彙)	入殮	詞表
1500	盪	荡	lɔŋ35	lɔŋ35	long2	2015年語保工程(詞彙)	涮（把杯子～一下）；～口，刷牙	詞表，原文作「浪」字
1501	渠	渠	khy24	kʰy24	kyu5	2015年語保工程(詞彙)	他（～姓張）	詞表
1502	稱	称	ʧheŋ55	tʃʰeŋ55	cing1	2015年語保工程(詞彙)	稱（用稈秤～）	詞表，原文誤作「秤」字，唐七元調查點誤作[ʧheŋ33]，視頻發音人實際發[tʃʰeŋ55]，林亦調查點對
1503	笪	笪	tat3	tat3	daat3	2015年語保工程(詞彙)	～定，地方	詞表，林亦調查點，「笪」字誤作[tat2]
1504	䘆	䘆	hyn35	hyn35	hyun2	2015年語保工程(詞彙)	黃～，蚯蚓	詞表，原文作「黃蝖」，誤作[Ǿyn35]
1505	那	那	na24	na24	naa5	2015年語保工程(詞彙)	屌那媽	詞表，林亦調查點
1506	那	那	na33	na33	naa3	2015年語保工程(詞彙)	屌那媽	詞表，唐七元調查點
1507	鈕	钮	nɐu24	nɐu24	nau5	2015年語保工程(詞彙)	釦子	詞表
1508	雞	鸡	ki55	ki55	gi1	2015年語保工程(詞彙)	躲～，捉迷藏	詞表，原文作「機」字
1509	鷄	鸡	ki55	ki55	gi1	2015年語保工程(詞彙)	躲～，捉迷藏	詞表，原文作「機」字
1510	鷄	鸡	kɐi55	kɐi55	gai1	2015年語保工程(單字)		
1511	摩	摩	mɔ55	mɔ55	mo1	2015年語保工程(單字)	慢（走路比坐車～）	詞表，原文作「摸」字
1512	蹬	蹬	ŋɐŋ22	ŋɐŋ22	ngang6	1998年陳謨志總纂《南寧市誌·文化卷》P634	徛～～，直直地站着	原文有音無字
1513	喳	喳	ʧa21	tʃa21	zaa4	2015年語保工程(單字)	豬屎～，喜鵲	
1514	喳	喳	ʧa55	tʃa55	zaa1	2015年語保工程(單字)	吱～蟲，知了，統稱	
1515	喳	喳	tsa21	tʃa21	zaa4	1998年陳謨志總纂《南寧市誌·文化卷》P634	食～～，拼命地吃，吃的場面很大；吆～～，紛亂地叫；趯～～，紛亂地四處跑	
1516	喳	喳	ja55	ja55	jaa1	1998年陳謨志總纂《南寧市誌·文化卷》P634	吆～～，亂嚷嚷	
1517	喳	喳	tsɛ21	tʃɛ21	ze4	1998年陳謨志總纂《南寧市誌·文化卷》P634	笑～～，笑嘻嘻	
1518	𠜱	𠜱	pʰɐi55	pʰɐi55	pai1	2015年語保工程(詞彙)	削（～蘋果）	詞表
1519	彌	弥	mɛ21	mɛ21	me4	2015年語保工程(詞彙)	乳房，女性的	詞表，原文作「（缺字）乜」
1520	瀰	弥	mɛ21	mɛ21	me4	2015年語保工程(詞彙)	乳房，女性的	詞表，原文作「（缺字）乜」
1521	翳	翳	ŋɐi33	ŋɐi33	ngai3	2015年語保工程(詞彙)	難過，心理的	詞表，唐七元調查點，原文作「悘」字
1522	挨	挨	ai55	∅ai55	aai1	2015年語保工程(詞彙)	倚，斜靠（～在牆上）	詞表，林亦調查點
1523	挨	挨	ŋai55	ŋai55	ngaai1	2015年語保工程(詞彙)	倚，斜靠（～在牆上）	詞表，唐七元調查點
1524	乜	乜	mɐt5	mɐt5	mat1	2015年語保工程(詞彙)	乜～，什麼	詞表，唐七元調查點作「物」字
1525	乜	乜	mɛ35	mɛ35	me2	2015年語保工程(詞彙)	歪（帽子戴～了）	詞表
1526	歪	歪	mɛ35	mɛ35	me2	2015年語保工程(詞彙)	歪（帽子戴～了）	詞表，原文作「乜」字
