ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
3031	搶	抢	tsʰœŋ35	tʃʰœŋ35	coeng2	1998年楊煥典主編《廣西通誌·漢語方言誌》P777	搶東西	
3032	鵲	鹊	tsʰœk3	tʃʰœk3	coek3	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	喜鵲	
3033	牆	墙	tsʰœŋ21	tʃʰœŋ21	coeng4	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	牆壁，砌牆	
3034	匠	匠	tsœŋ22	tʃœŋ22	zoeng6	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	匠人，木匠	
3035	嚼	嚼	tsœk3	tʃœk3	zoek3	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	嚼碎，咀嚼	
3036	相	相	ɬœŋ55	ɬœŋ55	sloeng1	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	互相，相幫	
3037	箱	箱	ɬœŋ55	ɬœŋ55	sloeng1	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	箱子，皮箱	
3038	廂	厢	ɬœŋ55	ɬœŋ55	sloeng1	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	廂房，車廂	
3039	湘	湘	ɬœŋ55	ɬœŋ55	sloeng1	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	湖南簡稱	
3040	襄	襄	ɬœŋ55	ɬœŋ55	sloeng1	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	襄陽	
3041	鑲	镶	ɬœŋ55	ɬœŋ55	sloeng1	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	鑲牙	
3042	想	想	ɬœŋ35	ɬœŋ35	sloeng2	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	思考，想念	
3043	鮝	鲞	ɬœŋ35	ɬœŋ35	sloeng2	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	魚乾	
3044	鯗	鲞	ɬœŋ35	ɬœŋ35	sloeng2	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	魚乾	原文作「鮝」字
3045	相	相	ɬœŋ33	ɬœŋ33	sloeng3	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	相貌，看相	
3046	削	削	ɬœk3	ɬœk3	sloek3	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	削皮，剝削	
3047	詳	详	tsʰœŋ21	tʃʰœŋ21	coeng4	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	詳細	
3048	祥	祥	tsʰœŋ21	tʃʰœŋ21	coeng4	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	慈祥	
3049	象	象	tsœŋ22	tʃœŋ22	zoeng6	1998年楊煥典主編《廣西通誌·漢語方言誌》P778	大象	
