ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
1004	姨	姨	ji21	ji21	ji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P93		
1005	夷	夷	ji21	ji21	ji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P93		
1006	肄	肄	ji22	ji22	ji6	2009年陳海倫、林亦《粵語平話土話方音字彙》P110		
1007	你	你	ni24	ni24	ni5	2009年陳海倫、林亦《粵語平話土話方音字彙》P102		
1008	釐	厘	li21	li21	li4	2009年陳海倫、林亦《粵語平話土話方音字彙》P97		
1009	狸	狸	li21	li21	li4	2009年陳海倫、林亦《粵語平話土話方音字彙》P97		
1010	李	李	li24	li24	li5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		
1011	里	里	li24	li24	li5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		
1012	理	理	li24	li24	li5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		
1013	裏	里	li24	li24	li5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		原文作「里」字
1014	裡	里	li24	li24	li5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		原文作「里」字
1015	鯉	鲤	li24	li24	li5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		
1016	吏	吏	li22	li22	li6	2009年陳海倫、林亦《粵語平話土話方音字彙》P112		
1017	茲	兹	tsi55	tʃi55	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1018	茲	兹	tsɿ55	tsɿ55	zy1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1019	滋	滋	tsi55	tʃi55	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1020	滋	滋	tsɿ55	tsɿ55	zy1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1021	子	子	tsi35	tʃi35	zi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P102		
1022	子	子	tsɿ35	tsɿ35	zy2	2009年陳海倫、林亦《粵語平話土話方音字彙》P102		
1023	梓	梓	tsi35	tʃi35	zi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P102		
1024	梓	梓	tsɿ35	tsɿ35	zy2	2009年陳海倫、林亦《粵語平話土話方音字彙》P102		
1025	慈	慈	tsʰi21	tʃʰi21	ci4	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1026	慈	慈	tsʰɿ21	tsʰɿ21	cy4	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1027	磁	磁	tsʰi21	tʃʰi21	ci4	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1028	磁	磁	tsʰɿ21	tsʰɿ21	cy4	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1029	字	字	tsɿ22	tsɿ22	zy6	2009年陳海倫、林亦《粵語平話土話方音字彙》P110		
1030	字	字	tsi22	tʃi22	zi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P110		
1031	牸	牸	tsɿ22	tsɿ22	zy6	2009年陳海倫、林亦《粵語平話土話方音字彙》P110		
1032	牸	牸	tsi22	tʃi22	zi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P110		
1033	絲	丝	si55	ʃi55	si1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1034	絲	丝	sɿ55	sɿ55	sy1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1035	司	司	si55	ʃi55	si1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1036	司	司	sɿ55	sɿ55	sy1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1037	伺	伺	tsʰɿ33	tsʰɿ33	cy3	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1038	伺	伺	tsʰi33	tʃʰi33	ci3	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1039	思	思	si55	ʃi55	si1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94	思念	
1040	思	思	sɿ55	sɿ55	sy1	2009年陳海倫、林亦《粵語平話土話方音字彙》P94	思念	
1041	辭	辞	tsʰi21	tʃʰi21	ci4	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1042	辭	辞	tsʰɿ21	tsʰɿ21	cy4	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1043	祠	祠	tsʰi21	tʃʰi21	ci4	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1044	祠	祠	tsʰɿ21	tsʰɿ21	cy4	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1045	詞	词	tsʰi21	tʃʰi21	ci4	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1046	詞	词	tsʰɿ21	tsʰɿ21	cy4	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
1047	巳	巳	si22	ʃi22	si6	2009年陳海倫、林亦《粵語平話土話方音字彙》P102		
1048	寺	寺	tsɿ22	tsɿ22	zy6	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		原文誤作[tsɿ55]
1049	寺	寺	tsʰi22	tʃʰi22	ci6	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1050	飼	饲	tsʰɿ21	tsʰɿ21	cy4	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1051	嗣	嗣	tsʰɿ33	tsʰɿ33	cy3	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1052	置	置	tsi33	tʃi33	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1053	癡	痴	tsʰi55	tʃʰi55	ci1	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1054	痴	痴	tsʰi55	tʃʰi55	ci1	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1055	恥	耻	tsʰi35	tʃʰi35	ci2	2009年陳海倫、林亦《粵語平話土話方音字彙》P102		
1056	持	持	tsʰi21	tʃʰi21	ci4	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1057	痔	痔	tsi22	tʃi22	zi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P102		
1058	治	治	tsi22	tʃi22	zi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1059	輜	辎	tsi55	tʃi55	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1060	滓	滓	tsɐi35	tʃɐi35	zai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1061	廁	厕	tsʰɿ33	tsʰɿ33	cy3	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1062	士	士	si22	ʃi22	si6	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1063	士	士	sɿ22	sɿ22	sy6	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1064	仕	仕	si22	ʃi22	si6	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1065	仕	仕	sɿ22	sɿ22	sy6	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1066	柿	柿	sɐi22	ʃɐi22	sai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1067	事	事	si22	ʃi22	si6	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1068	事	事	sɿ22	sɿ22	sy6	2009年陳海倫、林亦《粵語平話土話方音字彙》P111		
1069	史	史	sɐi35	ʃɐi35	sai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1070	使	使	sɐi35	ʃɐi35	sai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P103	使用	
1071	駛	驶	sɐi35	ʃɐi35	sai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1072	之	之	tsi55	tʃi55	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1073	芝	芝	tsi55	tʃi55	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1074	止	止	tsi35	tʃi35	zi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1075	址	址	tsi35	tʃi35	zi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1076	趾	趾	tsi35	tʃi35	zi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P103		
1077	志	志	tsi33	tʃi33	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P112	志向	
1078	痣	痣	tsi33	tʃi33	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P112		
1079	誌	志	tsi33	tʃi33	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P111	雜誌	
1080	齒	齿	tsʰi35	tʃʰi35	ci2	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1081	詩	诗	si55	ʃi55	si1	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1082	詩	诗	sɿ55	sɿ55	sy1	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1083	始	始	tsʰi35	tʃʰi35	ci2	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1084	試	试	si33	ʃi33	si3	2009年陳海倫、林亦《粵語平話土話方音字彙》P112		
1085	時	时	si21	ʃi21	si4	2009年陳海倫、林亦《粵語平話土話方音字彙》P95		
1086	市	市	si24	ʃi24	si5	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1087	恃	恃	tsʰi24	tʃʰi24	ci5	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1088	恃	恃	tsʰɿ24	tsʰɿ24	cy5	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1089	侍	侍	sɿ22	sɿ22	sy6	2009年陳海倫、林亦《粵語平話土話方音字彙》P112		
1090	侍	侍	si22	ʃi22	si6	2009年陳海倫、林亦《粵語平話土話方音字彙》P112		
1091	而	而	ji21	ji21	ji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P97		
1092	耳	耳	ji24	ji24	ji5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		
1093	餌	饵	ji24	ji24	ji5	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1094	基	基	ki55	ki55	gi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P96		
1095	己	己	ki35	ki35	gi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1096	紀	纪	ki35	ki35	gi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1097	記	记	ki33	ki33	gi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P112		
1098	欺	欺	hi55	hi55	hi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P96		
1099	起	起	hi35	hi35	hi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1100	杞	杞	ki35	ki35	gi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1101	棋	棋	kʰi21	kʰi21	ki4	2009年陳海倫、林亦《粵語平話土話方音字彙》P96		
1102	旗	旗	kʰi21	kʰi21	ki4	2009年陳海倫、林亦《粵語平話土話方音字彙》P96		
1103	其	其	kʰi21	kʰi21	ki4	2009年陳海倫、林亦《粵語平話土話方音字彙》P96		
1104	期	期	kʰi21	kʰi21	ki4	2009年陳海倫、林亦《粵語平話土話方音字彙》P96		
1105	忌	忌	ki22	ki22	gi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P112		
1106	疑	疑	ni21	ni21	ni4	2009年陳海倫、林亦《粵語平話土話方音字彙》P96		
1107	疑	疑	ji21	ji21	ji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P96		
1108	擬	拟	ni24	ni24	ni5	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1109	嬉	嬉	hi55	hi55	hi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P97		
1110	熙	熙	hi55	hi55	hi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P97		
1111	喜	喜	hi35	hi35	hi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P104		
1112	醫	医	ji55	ji55	ji1	2009年陳海倫、林亦《粵語平話土話方音字彙》P97		
1113	意	意	ji33	ji33	ji3	2009年陳海倫、林亦《粵語平話土話方音字彙》P112		
1114	矣	矣	ji24	ji24	ji5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		
1115	飴	饴	ji21	ji21	ji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P97		
1116	以	以	ji24	ji24	ji5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		
1117	已	已	ji24	ji24	ji5	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		
1118	異	异	ji22	ji22	ji6	2009年陳海倫、林亦《粵語平話土話方音字彙》P112		
1119	機	机	ki55	ki55	gi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P97		
1120	譏	讥	ki55	ki55	gi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P97		
1121	饑	饥	ki55	ki55	gi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P97	饑荒	
1122	幾	几	ki55	ki55	gi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P98	幾乎	
1123	幾	几	ki35	ki35	gi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P105	幾個	
1124	既	既	ki33	ki33	gi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1125	豈	岂	hi35	hi35	hi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P105		
1126	氣	气	hi33	hi33	hi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1127	汽	汽	hi33	hi33	hi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1128	祈	祈	kʰi21	kʰi21	ki4	2009年陳海倫、林亦《粵語平話土話方音字彙》P98		
1129	沂	沂	ji21	ji21	ji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P98		
1130	毅	毅	ŋɐi22	ŋɐi22	ngai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1131	希	希	hi55	hi55	hi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P98		
1132	稀	稀	hi55	hi55	hi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P98		
1133	衣	衣	ji55	ji55	ji1	2009年陳海倫、林亦《粵語平話土話方音字彙》P98		
1134	依	依	ji55	ji55	ji1	2009年陳海倫、林亦《粵語平話土話方音字彙》P98		
1135	累	累	lui24	lui24	lui5	2009年陳海倫、林亦《粵語平話土話方音字彙》P118	積累	
1136	嘴	嘴	tsui35	tʃui35	zui2	2009年陳海倫、林亦《粵語平話土話方音字彙》P117		
1137	髓	髓	sui35	ʃui35	sui2	2009年陳海倫、林亦《粵語平話土話方音字彙》P117		
1138	隨	随	tsʰui21	tʃʰui21	cui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1139	吹	吹	tsʰui55	tʃʰui55	cui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1140	炊	炊	tsʰui55	tʃʰui55	cui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1141	垂	垂	tsʰui21	tʃʰui21	cui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1142	睡	睡	sui22	ʃui22	sui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1143	瑞	瑞	sui22	ʃui22	sui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1144	瑞	瑞	ɬui22	ɬui22	slui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1145	蕊	蕊	jui24	jui24	jui5	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1146	蘂	蕊	jui24	jui24	jui5	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1147	規	规	kʰuɐi55	kʷʰɐi55	kwai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P113		
1148	詭	诡	kuɐi35	kʷɐi35	gwai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P117		
1149	虧	亏	kʰuɐi55	kʷʰɐi55	kwai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P114		
1150	窺	窥	kʰuɐi55	kʷʰɐi55	kwai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P114		
1151	跪	跪	kuɐi22	kʷɐi22	gwai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P117		
1152	危	危	ŋɐi21	ŋɐi21	ngai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P114		
1153	僞	伪	ŋɐi22	ŋɐi22	ngai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1154	偽	伪	ŋɐi22	ŋɐi22	ngai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1155	麾	麾	fɐi55	fɐi55	fai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P114		
1156	毀	毁	wɐi35	wɐi35	wai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P118	毀壞	
1157	萎	萎	wɐi35	wɐi35	wai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P114		
1158	委	委	wɐi35	wɐi35	wai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1159	餵	喂	wɐi33	wɐi33	wai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P119	餵養	
1160	喂	喂	wɐi33	wɐi33	wai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1161	爲	为	wɐi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P114	作爲	
1162	為	为	wɐi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P114	作為	
1163	爲	为	wɐi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P119	爲了	
1164	為	为	wɐi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P119	為了	
1165	壘	垒	lui55	lui55	lui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1166	壘	垒	lui24	lui24	lui5	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1167	類	类	lui22	lui22	lui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1168	淚	泪	lui22	lui22	lui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1169	醉	醉	tsui33	tʃui33	zui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1170	翠	翠	tsʰui33	tʃʰui33	cui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P120		
1171	雖	虽	ɬui55	ɬui55	slui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P114		
1172	綏	绥	ɬy55	ɬy55	slyu1	2009年陳海倫、林亦《粵語平話土話方音字彙》P114		
1173	綏	绥	sy55	ʃy55	syu1	2009年陳海倫、林亦《粵語平話土話方音字彙》P114		
1174	粹	粹	tsʰui33	tʃʰui33	cui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P120		
1175	遂	遂	sui22	ʃui22	sui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P120		
1176	隧	隧	sui22	ʃui22	sui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P120		
1177	穗	穗	ɬui22	ɬui22	slui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P120		
1178	追	追	tsui55	tʃui55	zui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P114		
1179	錘	锤	tsʰui21	tʃʰui21	cui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P115		
1180	槌	槌	tsʰui21	tʃʰui21	cui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P115		
1181	墜	坠	tsui22	tʃui22	zui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P120		
1182	衰	衰	sui55	ʃui55	sui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P115		
1183	摔	摔	ɬɐt5	ɬɐt5	slat1	2009年陳海倫、林亦《粵語平話土話方音字彙》P115	摔手	
1184	摔	摔	sai22	ʃai22	saai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P115	摔跤	
1185	帥	帅	sui33	ʃui33	sui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P120		
1186	錐	锥	tsui55	tʃui55	zui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P115	圓錐	
1187	錐	锥	jui55	jui55	jui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P115	錐子	
1188	水	水	sui35	ʃui35	sui2	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1189	誰	谁	sui21	ʃui21	sui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P115		
1190	龜	龟	kuɐi55	kʷɐi55	gwai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P115		
1191	癸	癸	kʰuɐi21	kʷʰɐi21	kwai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1192	軌	轨	kuɐi35	kʷɐi35	gwai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1193	愧	愧	kʰuɐi33	kʷʰɐi33	kwai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P120		
1194	季	季	kuɐi33	kʷɐi33	gwai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P120		
1195	逵	逵	kʰuɐi21	kʷʰɐi21	kwai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P115		
1196	葵	葵	kʰuɐi21	kʷʰɐi21	kwai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P115		
1197	櫃	柜	kuɐi22	kʷɐi22	gwai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P121	衣櫃	
1198	位	位	wɐi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1199	維	维	wɐi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P116		
1200	遺	遗	wɐi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P116	遺失	
1201	遺	遗	ji21	ji21	ji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P116	遺失	
1202	惟	惟	wɐi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P116		
1203	唯	唯	wɐi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P115	唯獨	
1204	非	非	fi55	fi55	fi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P116		
1205	飛	飞	fi55	fi55	fi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P116		
1206	匪	匪	fi35	fi35	fi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1207	疿	痱	fi35	fi35	fi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1208	痱	痱	fi35	fi35	fi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1209	妃	妃	fi55	fi55	fi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P116		
1210	費	费	fɐi33	fɐi33	fai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1211	肥	肥	fi21	fi21	fi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P116		
1212	翡	翡	fi35	fi35	fi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1213	微	微	mi21	mi21	mi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P116		
1214	尾	尾	mi24	mi24	mi5	2009年陳海倫、林亦《粵語平話土話方音字彙》P118		
1215	未	未	mi22	mi22	mi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1216	味	味	mi22	mi22	mi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1217	歸	归	kuɐi55	kʷɐi55	gwai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P116		
1218	鬼	鬼	kuɐi35	kʷɐi35	gwai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1219	貴	贵	kuɐi33	kʷɐi33	gwai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P121		
1220	魏	魏	ŋɐi22	ŋɐi22	ngai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P122		
1221	揮	挥	wɐi55	wɐi55	wai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P116		
1222	輝	辉	wɐi55	wɐi55	wai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P117		
1223	徽	徽	fui55	fui55	fui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P117		
1224	諱	讳	wɐi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P122		
1225	威	威	wɐi55	wɐi55	wai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P117		
1226	畏	畏	wɐi33	wɐi33	wai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P122		
1227	慰	慰	wɐi33	wɐi33	wai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P122		
1228	圍	围	wɐi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P117		
1229	違	违	wɐi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P117		
1230	偉	伟	wɐi35	wɐi35	wai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1231	葦	苇	wɐi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P119		
1232	緯	纬	wɐi35	wɐi35	wai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P122		
1233	胃	胃	wɐi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P122		
1234	謂	谓	wɐi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P122		
1235	蝟	猬	wɐi33	wɐi33	wai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P122		
1236	彙	汇	wui22	wui22	wui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P122	聚集	
1237	褒	褒	pau55	pau55	baau1	2009年陳海倫、林亦《粵語平話土話方音字彙》P122		
1238	保	保	pu35	pu35	bu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P126		
1239	寶	宝	pu35	pu35	bu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P126		
1240	堡	堡	pu35	pu35	bu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P127		
1241	報	报	pu33	pu33	bu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P130		
1242	袍	袍	pʰu21	pʰu21	pu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P123		
1243	抱	抱	pʰu24	pʰu24	pu5	2009年陳海倫、林亦《粵語平話土話方音字彙》P127		
1244	暴	暴	pu22	pu22	bu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P130		
1245	菢	菢	pu22	pu22	bu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P130		
1246	毛	毛	mu21	mu21	mu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P123		
1247	冒	冒	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P130	感冒	
1248	冒	冒	mau22	mau22	maau6	2009年陳海倫、林亦《粵語平話土話方音字彙》P130	假冒	
1249	帽	帽	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P130		
1250	刀	刀	tu55	tu55	du1	2009年陳海倫、林亦《粵語平話土話方音字彙》P123		
1251	叨	叨	tu55	tu55	du1	2009年陳海倫、林亦《粵語平話土話方音字彙》P123	嘮叨	
1252	倒	倒	tu35	tu35	du2	2009年陳海倫、林亦《粵語平話土話方音字彙》P127	倒塌	
1253	倒	倒	tu33	tu33	du3	2009年陳海倫、林亦《粵語平話土話方音字彙》P130	倒懸	
1254	島	岛	tu35	tu35	du2	2009年陳海倫、林亦《粵語平話土話方音字彙》P127		
1255	禱	祷	tu35	tu35	du2	2009年陳海倫、林亦《粵語平話土話方音字彙》P127		
1256	到	到	tu33	tu33	du3	2009年陳海倫、林亦《粵語平話土話方音字彙》P130		
1257	滔	滔	tʰu55	tʰu55	tu1	2009年陳海倫、林亦《粵語平話土話方音字彙》P123		
1258	掏	掏	tʰu21	tʰu21	tu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P123		
1259	討	讨	tʰu35	tʰu35	tu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P127		
1260	套	套	tʰu33	tʰu33	tu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P130		
