ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
1	多	多	tɔ55	tɔ55	do1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
2	拖	拖	tʰɔ55	tʰɔ55	to1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
3	他	他	tʰa55	tʰa55	taa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
4	駝	驼	tʰɔ21	tʰɔ21	to4	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
5	馱	驮	tʰɔ21	tʰɔ21	to4	2009年陳海倫、林亦《粵語平話土話方音字彙》P2	馱起	
6	馱	驮	tʰɔ21	tʰɔ21	to4	2009年陳海倫、林亦《粵語平話土話方音字彙》P4	馱子	
7	舵	舵	tʰɔ24	tʰɔ24	to5	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
8	舵	舵	tʰai24	tʰai24	taai5	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
9	舦	舦	tʰai24	tʰai24	taai5	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		原文作「舵」字
10	大	大	tai22	tai22	daai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
11	挪	挪	nɔ21	nɔ21	no4	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
12	哪	哪	na24	na24	naa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
13	那	那	na24	na24	naa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P5	那邊	
14	羅	罗	lɔ21	lɔ21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
15	鑼	锣	lɔ21	lɔ21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
16	籮	箩	lɔ21	lɔ21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
17	左	左	tsɔ35	tʃɔ35	zo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
18	佐	佐	tsɔ35	tʃɔ35	zo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
19	搓	搓	tsʰɔ55	tʃʰɔ55	co1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
20	歌	歌	kɔ55	kɔ55	go1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
21	哥	哥	kɔ55	kɔ55	go1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
22	個	个	kɔ33	kɔ33	go3	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
23	可	可	hɔ35	hɔ35	ho2	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
24	蛾	蛾	ŋɔ21	ŋɔ21	ngo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
25	鵝	鹅	ŋɔ21	ŋɔ21	ngo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
26	俄	俄	ŋɔ21	ŋɔ21	ngo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
27	我	我	ŋɔ24	ŋɔ24	ngo5	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
28	餓	饿	ŋɔ22	ŋɔ22	ngo6	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
29	荷	荷	hɔ21	hɔ21	ho4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3，5	荷花；薄荷	
30	何	何	hɔ21	hɔ21	ho4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
31	河	河	hɔ21	hɔ21	ho4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
32	賀	贺	hɔ22	hɔ22	ho6	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
33	阿	阿	∅ɔ55	∅ɔ55	o1	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
34	茄	茄	kʰɛ21	kʰɛ21	ke4	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
35	波	波	pɔ55	pɔ55	bo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
36	菠	菠	pɔ55	pɔ55	bo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
37	跛	跛	pɐi55	pɐi55	bai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
38	簸	簸	pɔ33	pɔ33	bo3	2009年陳海倫、林亦《粵語平話土話方音字彙》P9，11	簸米；簸箕	
39	簸	簸	pʰɔ33	pʰɔ33	po3	2009年陳海倫、林亦《粵語平話土話方音字彙》P9	簸米	
40	頗	颇	pʰɔ55	pʰɔ55	po1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
41	坡	坡	pʰɔ55	pʰɔ55	po1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6	土坡	
42	玻	玻	pɔ55	pɔ55	bo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
43	破	破	pʰɔ33	pʰɔ33	po3	2009年陳海倫、林亦《粵語平話土話方音字彙》P11		
44	婆	婆	pʰɔ21	pʰɔ21	po4	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
45	薄	薄	pɔ21	pɔ21	bo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P11	薄荷	
46	魔	魔	mɔ55	mɔ55	mo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
47	磨	磨	mɔ21	mɔ21	mo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P6	磨刀	
48	摩	摩	mɔ55	mɔ55	mo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
49	饃	馍	mɔ55	mɔ55	mo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
50	磨	磨	mɔ22	mɔ22	mo6	2009年陳海倫、林亦《粵語平話土話方音字彙》P11	石磨	
51	朵	朵	tɔ35	tɔ35	do2	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
52	躲	躲	tɔ35	tɔ35	do2	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
53	剁	剁	tœk3	tœk3	doek3	2009年陳海倫、林亦《粵語平話土話方音字彙》P11		
54	剁	剁	tɔ33	tɔ33	do3	2009年陳海倫、林亦《粵語平話土話方音字彙》P11		
55	妥	妥	tʰɔ35	tʰɔ35	to2	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
56	妥	妥	tʰɔ24	tʰɔ24	to5	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
57	橢	椭	tʰɔ35	tʰɔ35	to2	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
58	惰	惰	tɔ22	tɔ22	do6	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
59	垛	垛	tɔ33	tɔ33	do3	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
60	糯	糯	nɔ22	nɔ22	no6	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
61	騾	骡	lɔ21	lɔ21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
62	螺	螺	lɔ21	lɔ21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
63	腡	脶	lɔ21	lɔ21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
64	囉	啰	lɔ55	lɔ55	lo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P8	囉嗦	
65	裸	裸	lɔ35	lɔ35	lo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P11		
66	銼	锉	tsʰɔ33	tʃʰɔ33	co3	2009年陳海倫、林亦《粵語平話土話方音字彙》P286		
67	坐	坐	tsʰɔ24	tʃʰɔ24	co5	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
68	座	座	tsɔ22	tʃɔ22	zo6	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
69	蓑	蓑	ɬɔ55	ɬɔ55	slo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
70	梭	梭	ɬɔ55	ɬɔ55	slo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
71	唆	唆	ɬɔ55	ɬɔ55	slo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
72	莎	莎	ɬɔ55	ɬɔ55	slo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
73	鎖	锁	ɬɔ35	ɬɔ35	slo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
74	瑣	琐	ɬɔ35	ɬɔ35	slo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
75	鍋	锅	kɔ55	kɔ55	go1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
76	戈	戈	kɔ55	kɔ55	go1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
77	果	果	kɔ35	kɔ35	go2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
78	裹	裹	kɔ35	kɔ35	go2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
79	餜	馃	kɔ24	kɔ24	go5	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
80	過	过	kɔ33	kɔ33	go3	2009年陳海倫、林亦《粵語平話土話方音字彙》P7，12	過逾；過失	
81	科	科	fɔ55	fɔ55	fo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
82	棵	棵	kʰɔ55	kʰɔ55	ko1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
83	顆	颗	kʰɔ35	kʰɔ35	ko2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
84	課	课	kʰɔ33	kʰɔ33	ko3	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
85	訛	讹	ŋɔ21	ŋɔ21	ngo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
86	臥	卧	ŋɔ22	ŋɔ22	ngo6	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
87	火	火	fɔ35	fɔ35	fo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
88	夥	伙	fɔ35	fɔ35	fo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10	大夥	
89	貨	货	fɔ33	fɔ33	fo3	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
90	禾	禾	wɔ21	wɔ21	wo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
91	禍	祸	wɔ22	wɔ22	wo6	2009年陳海倫、林亦《粵語平話土話方音字彙》P11		
92	和	和	wɔ21	wɔ21	wo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8，12	和氣；和麪	
93	和	和	hɔ21	hɔ21	ho4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8	連詞	
94	倭	倭	wɔ55	wɔ55	wo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
95	窩	窝	wɔ55	wɔ55	wo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
96	靴	靴	hœ55	hœ55	hoe1	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
97	巴	巴	pa55	pa55	baa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
98	芭	芭	pa55	pa55	baa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
99	疤	疤	pa55	pa55	baa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
100	把	把	pa35	pa35	baa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P17	把握	
101	霸	霸	pa33	pa33	baa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P18		
102	欛	把	pa33	pa33	baa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	刀欛	原文作「把」字
103	垻	坝	pa33	pa33	baa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	平川	
104	壩	坝	pa33	pa33	baa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	堤壩	
105	爸	爸	pa55	pa55	baa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
106	怕	怕	pʰa33	pʰa33	paa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
107	帕	帕	pʰak3	pʰak3	paak3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
108	爬	爬	pʰa21	pʰa21	paa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
109	琶	琶	pʰa21	pʰa21	paa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
110	杷	杷	pʰa21	pʰa21	paa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P13	枇杷	
111	鈀	钯	pʰa21	pʰa21	paa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
112	耙	耙	pʰa21	pʰa21	paa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
113	麻	麻	ma21	ma21	maa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14	黃麻；麻瘋	「麻瘋」又作「痲瘋」
114	媽	妈	ma55	ma55	maa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
115	痲	痲	ma21	ma21	maa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14	痲瘋	原文作「麻」字
116	馬	马	ma24	ma24	maa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
117	碼	码	ma24	ma24	maa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
118	罵	骂	ma22	ma22	maa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
119	駡	骂	ma22	ma22	maa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
120	拿	拿	na21	na21	naa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
121	茶	茶	tsʰa21	tʃʰa21	caa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
122	搽	搽	tsʰa21	tʃʰa21	caa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
123	查	查	tsa55	tʃa55	zaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P14	山查，姓	
124	楂	楂	tsa55	tʃa55	zaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		原文作「查」字
125	渣	渣	tsa55	tʃa55	zaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
126	詐	诈	tsa33	tʃa33	zaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
127	榨	榨	tsa33	tʃa33	zaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
128	炸	炸	tsa33	tʃa33	zaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19，181	炸彈；油炸	
129	叉	叉	tsʰa55	tʃʰa55	caa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
130	杈	杈	tsʰa55	tʃʰa55	caa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15	樹杈	
131	差	差	tsʰa55	tʃʰa55	caa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15，89	差別；參差	
132	岔	岔	tsʰa33	tʃʰa33	caa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
133	茬	茬	tsʰa21	tʃʰa21	caa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P15		
134	查	查	tsʰa21	tʃʰa21	caa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P15	調查	
135	乍	乍	tsa33	tʃa33	zaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
136	沙	沙	sa55	ʃa55	saa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15		
137	紗	纱	sa55	ʃa55	saa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15		
138	灑	洒	ɬa35	ɬa35	slaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
139	家	家	ka55	ka55	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15	家庭	
140	加	加	ka55	ka55	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15		
141	痂	痂	ka55	ka55	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
142	嘉	嘉	ka55	ka55	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
143	傢	家	ka55	ka55	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15	傢俱	原文作「家」字
144	假	假	ka35	ka35	gaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	真假	
145	賈	贾	ka35	ka35	gaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P17	姓	
146	假	假	kʰa33	kʰa33	kaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20	休假	
147	架	架	ka33	ka33	gaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20	吵架	
148	架	架	kʰa33	kʰa33	kaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20	架子	
149	駕	驾	kʰa33	kʰa33	kaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
150	嫁	嫁	ka33	ka33	gaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
151	價	价	ka33	ka33	gaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
152	牙	牙	ŋa21	ŋa21	ngaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
153	芽	芽	ŋa21	ŋa21	ngaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
154	衙	衙	ŋa21	ŋa21	ngaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
155	雅	雅	ŋa24	ŋa24	ngaa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P18		
156	嚇	吓	hak3	hak3	haak3	2009年陳海倫、林亦《粵語平話土話方音字彙》P331	恐嚇	
157	霞	霞	ha21	ha21	haa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
158	瑕	瑕	ha21	ha21	haa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
159	遐	遐	ha21	ha21	haa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
160	蝦	虾	ha55	ha55	haa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17	魚蝦	
161	下	下	ha24	ha24	haa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	一下	
162	廈	厦	ha22	ha22	haa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	廈門	
163	廈	厦	sai35	ʃai35	saai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P19	旁屋	
164	下	下	ha22	ha22	haa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	底下	
165	夏	夏	ha22	ha22	haa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P18，20	姓；春夏	
166	暇	暇	ha21	ha21	haa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
167	鴉	鸦	ja55	ja55	jaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
168	鴉	鸦	∅a55	∅a55	aa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
169	丫	丫	∅a55	∅a55	aa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
170	丫	丫	ja55	ja55	jaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
171	椏	桠	ŋa55	ŋa55	ngaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
172	啞	哑	∅a35	∅a35	aa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P18		
173	亞	亚	∅a33	∅a33	aa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
174	姐	姐	tsɛ55	tʃɛ55	ze1	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
175	姐	姐	tsɛ35	tʃɛ35	ze2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
176	借	借	tsɛ33	tʃɛ33	ze3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23	借貸	
177	且	且	tsʰɛ35	tʃʰɛ35	ce2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
178	笡	笡	tsʰɛ21	tʃʰɛ21	ce4	2009年陳海倫、林亦《粵語平話土話方音字彙》P23	斜	
179	笡	笡	tsʰɛ33	tʃʰɛ33	ce3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23	斜	
180	藉	藉	tsɛ33	tʃɛ33	ze3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23	藉口	原文作「借」字
181	些	些	ɬɛ55	ɬɛ55	sle1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
182	寫	写	ɬɛ35	ɬɛ35	sle2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
183	瀉	泻	ɬɛ33	ɬɛ33	sle3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
184	卸	卸	ɬɛ33	ɬɛ33	sle3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
185	邪	邪	tsʰɛ21	tʃʰɛ21	ce4	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
186	斜	斜	tsʰɛ21	tʃʰɛ21	ce4	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
187	謝	谢	tsɛ22	tʃɛ22	ze6	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
188	爹	爹	tɛ55	tɛ55	de1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
189	遮	遮	tsɛ55	tʃɛ55	ze1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21	傘	
190	者	者	tsɛ35	tʃɛ35	ze2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
191	蔗	蔗	tsɛ33	tʃɛ33	ze3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
192	車	车	tsʰɛ55	tʃʰɛ55	ce1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21	車輛	
193	扯	扯	tsʰɛ35	tʃʰɛ35	ce2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
194	蛇	蛇	sɛ21	ʃɛ21	se4	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
195	射	射	sɛ22	ʃɛ22	se6	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
196	麝	麝	sɛ22	ʃɛ22	se6	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
197	賒	赊	sɛ55	ʃɛ55	se1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
198	奢	奢	sɛ55	ʃɛ55	se1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
199	捨	舍	sɛ35	ʃɛ35	se2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22	捨棄	
200	舍	舍	sɛ35	ʃɛ35	se2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22	捨棄	
201	赦	赦	sɛ33	ʃɛ33	se3	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
202	舍	舍	sɛ33	ʃɛ33	se3	2009年陳海倫、林亦《粵語平話土話方音字彙》P24	宿舍	
203	佘	佘	sɛ21	ʃɛ21	se4	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
204	社	社	sɛ24	ʃɛ24	se5	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
205	惹	惹	jɛ24	jɛ24	je5	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
206	耶	耶	jɛ21	jɛ21	je4	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
207	爺	爷	jɛ21	jɛ21	je4	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
208	也	也	ja24	ja24	jaa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
209	野	野	jɛ24	jɛ24	je5	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
210	夜	夜	jɛ22	jɛ22	je6	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
211	傻	傻	ɬɔ21	ɬɔ21	slo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
212	耍	耍	sa35	ʃa35	saa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
213	瓜	瓜	kua55	kʷa55	gwaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
214	蝸	蜗	wɔ55	wɔ55	wo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
215	寡	寡	kua35	kʷa35	gwaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
216	剮	剐	kua35	kʷa35	gwaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
217	誇	夸	kʰua55	kʷʰa55	kwaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
218	垮	垮	kʰua55	kʷʰa55	kwaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
219	垮	垮	kʰua35	kʷʰa35	kwaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
220	跨	跨	kʰua55	kʷʰa55	kwaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P26		
221	瓦	瓦	ŋa24	ŋa24	ngaa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P26	磚瓦	
222	花	花	fa55	fa55	faa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
223	化	化	fa33	fa33	faa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P26	分化	
224	鏵	铧	wa21	wa21	waa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
225	划	划	wa55	wa55	waa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
226	划	划	wa21	wa21	waa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
227	華	华	wa21	wa21	waa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P25，26	中華；姓	
228	樺	桦	wa21	wa21	waa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P26		
229	蛙	蛙	wa55	wa55	waa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
230	布	布	pu33	pu33	bu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P34	布匹	
231	佈	布	pu33	pu33	bu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P35	宣佈	
232	鋪	铺	pʰu55	pʰu55	pu1	2009年陳海倫、林亦《粵語平話土話方音字彙》P26	鋪設	
233	鋪	铺	pʰu33	pʰu33	pu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P35	店鋪	
234	菩	菩	pʰɔ21	pʰɔ21	po4	2009年陳海倫、林亦《粵語平話土話方音字彙》P26		
235	脯	脯	pʰu21	pʰu21	pu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P26	胸脯	
236	部	部	pu22	pu22	bu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
237	簿	簿	pu22	pu22	bu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
238	埠	埠	pu22	pu22	bu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
239	模	模	mɔ55	mɔ55	mo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P27	勞模；模子	
240	摹	摹	mɔ21	mɔ21	mo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P27	臨摹	
241	暮	暮	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
242	慕	慕	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
243	墓	墓	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
244	募	募	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
245	都	都	tu55	tu55	du1	2009年陳海倫、林亦《粵語平話土話方音字彙》P27	都城；都是	
246	堵	堵	tu35	tu35	du2	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
247	賭	赌	tu35	tu35	du2	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
248	肚	肚	tʰu24	tʰu24	tu5	2009年陳海倫、林亦《粵語平話土話方音字彙》P32	豬肚；肚子	
249	妬	妒	tu22	tu22	du6	2009年陳海倫、林亦《粵語平話土話方音字彙》P36		
250	妒	妒	tu22	tu22	du6	2009年陳海倫、林亦《粵語平話土話方音字彙》P36		
251	土	土	tʰu35	tʰu35	tu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
252	吐	吐	tʰu33	tʰu33	tu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P32，36	吐痰；嘔吐	
