ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
599	寨	寨	tsai22	tʃai22	zaai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P69		
600	蔽	蔽	pi55	pi55	bi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P69		
601	敝	敝	pi22	pi22	bi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P69		
602	弊	弊	pi22	pi22	bi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P69		
603	幣	币	pi22	pi22	bi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P69		
604	斃	毙	pi22	pi22	bi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P69		
605	例	例	ləi22	lɐi22	lai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P70		
606	厲	厉	li22	li22	li6	2009年陳海倫、林亦《粵語平話土話方音字彙》P70		
607	勵	励	ləi22	lɐi22	lai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P70		
608	祭	祭	tsi55	tʃi55	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P69		
609	際	际	tsəi55	tʃɐi55	zai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P69		
610	滯	滞	tsəi22	tʃɐi22	zai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P69		
611	制	制	tsi55	tʃi55	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P70	制度	
612	製	制	tsi55	tʃi55	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P70	製造	
613	世	世	si55	ʃi55	si3	2009年陳海倫、林亦《粵語平話土話方音字彙》P70		
614	勢	势	si55	ʃi55	si3	2009年陳海倫、林亦《粵語平話土話方音字彙》P70		
615	誓	誓	səi22	ʃɐi22	sai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P70		
616	藝	艺	ɲi22	ȵi22	nji6	2009年陳海倫、林亦《粵語平話土話方音字彙》P70		
617	蓖	蓖	pi53	pi53	bi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
618	閉	闭	pi55	pi55	bi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P74		
619	批	批	pʰəi53	pʰɐi53	pai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
620	鐾	鐾	pui22	pui22	bui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P74		
621	迷	迷	məi21	mɐi21	mai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
622	米	米	məi24	mɐi24	mai5	2009年陳海倫、林亦《粵語平話土話方音字彙》P73		
623	謎	谜	məi22	mɐi22	mai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P75		
624	低	低	təi53	tɐi53	dai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
625	堤	堤	təi53	tɐi53	dai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
626	底	底	təi33	tɐi33	dai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P73		
627	抵	抵	təi33	tɐi33	dai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P73		
628	帝	帝	təi55	tɐi55	dai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P75		
629	梯	梯	tʰəi53	tʰɐi53	tai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
630	體	体	tʰəi33	tʰɐi33	tai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P74		
631	替	替	tʰəi55	tʰɐi55	tai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P75		
632	涕	涕	tʰəi55	tʰɐi55	tai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P75		
633	剃	剃	tʰəi55	tʰɐi55	tai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P75		
634	題	题	təi21	tɐi21	dai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
635	提	提	təi21	tɐi21	dai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
636	蹄	蹄	təi21	tɐi21	dai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
637	啼	啼	təi21	tɐi21	dai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P71		
638	弟	弟	təi22	tɐi22	dai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P74		
639	第	第	təi22	tɐi22	dai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P75		
640	遞	递	təi22	tɐi22	dai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P75		
641	泥	泥	nəi21	nɐi21	nai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P72	泥土	
642	犁	犁	ləi21	lɐi21	lai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P73		
643	黎	黎	ləi21	lɐi21	lai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P73		
644	禮	礼	ləi24	lɐi24	lai5	2009年陳海倫、林亦《粵語平話土話方音字彙》P74		
645	麗	丽	ləi22	lɐi22	lai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		
646	隷	隷	təi22	tɐi22	dai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		
647	擠	挤	tsəi33	tʃɐi33	zai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P74		
648	濟	济	tsəi55	tʃɐi55	zai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P76		
649	妻	妻	tsʰəi53	tʃʰɐi53	cai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P72	夫妻	
650	砌	砌	tsʰəi55	tʃʰɐi55	cai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P76		
651	齊	齐	tsəi21	tʃɐi21	zai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P72		
652	臍	脐	tsəi21	tʃɐi21	zai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P72		
653	劑	剂	tsəi22	tʃɐi22	zai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P76		
654	西	西	ɬəi53	ɬɐi53	slai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P72		
655	棲	栖	tsʰəi53	tʃʰɐi53	cai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P72		
656	犀	犀	ɬəi53	ɬɐi53	slai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P72		
657	洗	洗	ɬəi33	ɬɐi33	slai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P74		
658	細	细	ɬəi55	ɬɐi55	slai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P76		
659	婿	婿	ɬəi55	ɬɐi55	slai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P76		
660	壻	婿	ɬəi55	ɬɐi55	slai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P76		
661	鷄	鸡	kəi53	kɐi53	gai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P72		
662	雞	鸡	kəi53	kɐi53	gai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P72		
663	稽	稽	kʰəi53	kʰɐi53	kai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P72		
664	計	计	ki55	ki55	gi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P76		
665	繼	继	ki55	ki55	gi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P76		
666	髻	髻	kəi53	kɐi53	gai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P76		
667	溪	溪	kʰəi53	kʰɐi53	kai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P73		
668	啓	启	həi33	hɐi33	hai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P74		
669	啟	启	həi33	hɐi33	hai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P74		
670	契	契	kʰəi55	kʰɐi55	kai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P76	契約	
671	契	契	kʰi55	kʰi55	ki3	2009年陳海倫、林亦《粵語平話土話方音字彙》P76	契約	
672	奚	奚	kʰəi53	kʰɐi53	kai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P73		
673	系	系	hi55	hi55	hi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		
674	繫	系	hi55	hi55	hi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		原文作「系」字
675	係	系	hi55	hi55	hi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		原文作「系」字
676	杯	杯	pui53	pui53	bui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		
677	輩	辈	pui55	pui55	bui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P82		
678	背	背	pui55	pui55	bui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P82		
679	坯	坯	pʰui53	pʰui53	pui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		
680	配	配	pʰui55	pʰui55	pui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P82		
681	培	培	pui21	pui21	bui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		
682	陪	陪	pui21	pui21	bui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		
683	賠	赔	pui21	pui21	bui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		
684	裴	裴	pui21	pui21	bui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P77		
685	倍	倍	pui24	pui24	bui5	2009年陳海倫、林亦《粵語平話土話方音字彙》P80		
686	佩	佩	pʰui22	pʰui22	pui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P82		
687	背	背	pui22	pui22	bui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P82	背誦	
688	焙	焙	pui22	pui22	bui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P82		
689	梅	梅	mui21	mui21	mui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P78		
690	枚	枚	mui21	mui21	mui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P78		
691	媒	媒	mui21	mui21	mui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P78		
692	煤	煤	mui21	mui21	mui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P78		
693	每	每	mui24	mui24	mui5	2009年陳海倫、林亦《粵語平話土話方音字彙》P80		
694	妹	妹	mui22	mui22	mui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P82		
695	堆	堆	tui53	tui53	dui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P78		
696	對	对	tui55	tui55	dui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P82		
697	碓	碓	tui55	tui55	dui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P82		
698	推	推	tʰui53	tʰui53	tui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P78		
699	腿	腿	tʰui33	tʰui33	tui2	2009年陳海倫、林亦《粵語平話土話方音字彙》P80		
700	退	退	tʰui55	tʰui55	tui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P83		
701	隊	队	tui22	tui22	dui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P83		
702	內	内	nui22	nui22	nui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P83		
703	雷	雷	lui21	lui21	lui4	2009年陳海倫、林亦《粵語平話土話方音字彙》P80		
704	儡	儡	lui24	lui24	lui5	2009年陳海倫、林亦《粵語平話土話方音字彙》P81		
705	累	累	lui22	lui22	lui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P83，119	勞累；連累	
706	催	催	tsʰui53	tʃʰui53	cui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P79		
707	崔	崔	tsʰui53	tʃʰui53	cui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P79		
708	罪	罪	tsui22	tʃui22	zui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P80		
709	碎	碎	ɬui55	ɬui55	slui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P83		
710	盔	盔	kʰui53	kʰui53	kui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P79		原文誤作[kʰu53]
711	恢	恢	hui53	hui53	hui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P79		
712	塊	块	βai55	wai55	waai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
713	桅	桅	βəi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P79		
714	灰	灰	hui53	hui53	hui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P79		
715	賄	贿	hui24	hui24	hui5	2009年陳海倫、林亦《粵語平話土話方音字彙》P80		
716	悔	悔	fui33	fui33	fui2	2009年陳海倫、林亦《粵語平話土話方音字彙》P80		
717	回	回	βəi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P79	來回	
718	茴	茴	βəi21	wɐi21	wai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P79		
719	匯	汇	βəi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P81	匯合	
720	潰	溃	kʰuəi55	kʷʰɐi55	kwai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P83		
721	煨	煨	∅ui53	wui53	wui1	2009年陳海倫、林亦《粵語平話土話方音字彙》P80		
722	蛻	蜕	tʰui55	tʰui55	tui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P81		
723	兌	兑	tui22	tui22	dui6	2009年陳海倫、林亦《粵語平話土話方音字彙》P81		
724	最	最	tsui55	tʃui55	zui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P81		
725	外	外	βai22	wai22	waai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P81		
726	會	会	kʰuai55	kʷʰai55	kwaai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P81	會計	
727	會	会	βəi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P82	開會	
728	繪	绘	βəi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P81		
729	乖	乖	kuai53	kʷai53	gwaai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P83		
730	怪	怪	kuai55	kʷai55	gwaai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
731	懷	怀	βai21	wai21	waai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P83		
732	槐	槐	βai21	wai21	waai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
733	淮	淮	βai21	wai21	waai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
734	壞	坏	βai22	wai22	waai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
735	柺	拐	kuai33	kʷai33	gwaai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		原文作「拐」字
736	枴	拐	kuai33	kʷai33	gwaai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		原文作「拐」字
737	拐	拐	kuai33	kʷai33	gwaai2	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
738	掛	挂	kua55	kʷa55	gwaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
739	卦	卦	kua55	kʷa55	gwaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
740	歪	歪	βai53	wai53	waai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
741	畫	画	βa22	wa22	waa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P84		
742	快	快	βai55	wai55	waai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P85		
743	快	快	kʰuai55	kʷʰai55	kwaai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P85		
744	筷	筷	kʰuai55	kʷʰai55	kwaai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P85		
745	話	话	βa22	wa22	waa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P85		
746	脆	脆	tsʰui55	tʃʰui55	cui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P85		
747	歲	岁	ɬui55	ɬui55	slui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P85		
748	稅	税	sui55	ʃui55	sui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P85		
749	鱖	鳜	kuəi55	kʷɐi55	gwai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P85		
750	衛	卫	βəi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P86		
751	銳	锐	ɲui55	ȵui55	njui3	2009年陳海倫、林亦《粵語平話土話方音字彙》P86		
752	廢	废	fi55	fi55	fi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P86		
753	肺	肺	fi55	fi55	fi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P86		
754	吠	吠	fi22	fi22	fi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P86		
755	圭	圭	kuəi53	kʷɐi53	gwai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P86		
756	閨	闺	kuəi53	kʷɐi53	gwai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P86		
757	桂	桂	kuəi55	kʷɐi55	gwai3	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
758	奎	奎	kuəi21	kʷɐi21	gwai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P86		
759	攜	携	kuəi21	kʷɐi21	gwai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
760	畦	畦	kuəi21	kʷɐi21	gwai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P86		
761	惠	惠	βəi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
762	慧	慧	βəi22	wɐi22	wai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
763	碑	碑	pəi53	pɐi53	bai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
764	卑	卑	pəi53	pɐi53	bai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
765	彼	彼	pi33	pi33	bi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P98		
766	臂	臂	pi55	pi55	bi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P106		
767	披	披	pʰi53	pʰi53	pi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
768	皮	皮	pi21	pi21	bi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
769	疲	疲	pi21	pi21	bi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
770	脾	脾	pi21	pi21	bi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P87		
771	被	被	pi24	pi24	bi5	2009年陳海倫、林亦《粵語平話土話方音字彙》P98	被子	
772	婢	婢	pi22	pi22	bi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P98		
773	被	被	pi22	pi22	bi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P106	被迫	
774	避	避	pi22	pi22	bi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P106		
775	彌	弥	mi21	mi21	mi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P88		
776	離	离	li21	li21	li4	2009年陳海倫、林亦《粵語平話土話方音字彙》P90	離別	
777	離	离	li22	li22	li6	2009年陳海倫、林亦《粵語平話土話方音字彙》P107	離開	
778	籬	篱	li21	li21	li4	2009年陳海倫、林亦《粵語平話土話方音字彙》P90		
779	璃	璃	li21	li21	li4	2009年陳海倫、林亦《粵語平話土話方音字彙》P90	玻璃	
780	荔	荔	ləi22	lɐi22	lai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P107		
781	紫	紫	tsi33	tʃi33	zi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P99		
782	雌	雌	tsʰi53	tʃʰi53	ci1	2009年陳海倫、林亦《粵語平話土話方音字彙》P88		
783	此	此	tsʰi33	tʃʰi33	ci2	2009年陳海倫、林亦《粵語平話土話方音字彙》P99		
784	刺	刺	tsʰi55	tʃʰi55	ci3	2009年陳海倫、林亦《粵語平話土話方音字彙》P106		
785	斯	斯	ɬi53	ɬi53	sli1	2009年陳海倫、林亦《粵語平話土話方音字彙》P88		
786	撕	撕	ɬi53	ɬi53	sli1	2009年陳海倫、林亦《粵語平話土話方音字彙》P88		
787	賜	赐	tsʰi55	tʃʰi55	ci3	2009年陳海倫、林亦《粵語平話土話方音字彙》P106		
788	知	知	tsi53	tʃi53	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P88	無知	
789	智	智	tsi55	tʃi55	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P106		
790	池	池	tsi21	tʃi21	zi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P88		
791	馳	驰	tsi21	tʃi21	zi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P89		
792	支	支	tsi53	tʃi53	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P89		
793	枝	枝	tsi53	tʃi53	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P89		
794	肢	肢	tsi53	tʃi53	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P89		
795	紙	纸	tsi33	tʃi33	zi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P99		
796	只	只	tsi33	tʃi33	zi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P99	只有	
797	施	施	si53	ʃi53	si1	2009年陳海倫、林亦《粵語平話土話方音字彙》P89	實施	
798	翅	翅	tsʰi55	tʃʰi55	ci3	2009年陳海倫、林亦《粵語平話土話方音字彙》P106		
799	匙	匙	tsi21	tʃi21	zi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P89	匙羹	
800	匙	匙	si21	ʃi21	si4	2009年陳海倫、林亦《粵語平話土話方音字彙》P89	鑰匙	
801	是	是	si22	ʃi22	si6	2009年陳海倫、林亦《粵語平話土話方音字彙》P99		
802	氏	氏	si22	ʃi22	si6	2009年陳海倫、林亦《粵語平話土話方音字彙》P99		
803	豉	豉	si22	ʃi22	si6	2009年陳海倫、林亦《粵語平話土話方音字彙》P106		
804	兒	儿	ɲi21	ȵi21	nji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P91	幼兒	
805	爾	尔	ɲi22	ȵi22	nji6	2009年陳海倫、林亦《粵語平話土話方音字彙》P100		
806	寄	寄	ki55	ki55	gi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P106		
807	企	企	ki33	ki33	gi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P100		
808	奇	奇	ki21	ki21	gi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P90	奇怪	
809	騎	骑	ki21	ki21	gi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P90	騎馬	
810	岐	岐	ki21	ki21	gi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P89		
811	徛	徛	ki24	ki24	gi5	2009年陳海倫、林亦《粵語平話土話方音字彙》P100		
812	技	技	ki22	ki22	gi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P100		
813	妓	妓	ki22	ki22	gi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P100		
814	宜	宜	ni21	ni21	ni4	2009年陳海倫、林亦《粵語平話土話方音字彙》P90		
815	儀	仪	ɲi21	ȵi21	nji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P90		
816	蟻	蚁	ɲi24	ȵi24	nji5	2009年陳海倫、林亦《粵語平話土話方音字彙》P100		
817	誼	谊	ni21	ni21	ni4	2009年陳海倫、林亦《粵語平話土話方音字彙》P107		
818	義	义	ɲi22	ȵi22	nji6	2009年陳海倫、林亦《粵語平話土話方音字彙》P107		
819	議	议	ɲi22	ȵi22	nji6	2009年陳海倫、林亦《粵語平話土話方音字彙》P107		
820	犧	牺	hi53	hi53	hi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P90		
821	戲	戏	hi55	hi55	hi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P107		
822	椅	椅	∅i33	ji33	ji2	2009年陳海倫、林亦《粵語平話土話方音字彙》P100		
823	移	移	∅i21	ji21	ji4	2009年陳海倫、林亦《粵語平話土話方音字彙》P90		
824	易	易	∅i22	ji22	ji6	2009年陳海倫、林亦《粵語平話土話方音字彙》P107	容易	
825	悲	悲	pəi53	pɐi53	bai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P91		
826	比	比	pi33	pi33	bi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P100		
827	庇	庇	pi55	pi55	bi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P107		
828	痹	痹	pi55	pi55	bi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P107		
829	丕	丕	pʰi53	pʰi53	pi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P91		
830	屁	屁	pʰi55	pʰi55	pi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P108		
831	琵	琵	pi21	pi21	bi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P91		
832	枇	枇	pi21	pi21	bi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P91	枇杷	
833	備	备	pi22	pi22	bi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P108		
834	鼻	鼻	pət2	pɐt2	bat6	2009年陳海倫、林亦《粵語平話土話方音字彙》P108		原文誤作[pə2]（第六調）
835	篦	篦	pəi22	pɐi22	bai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P108		
836	眉	眉	mi21	mi21	mi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P91		
837	楣	楣	mi21	mi21	mi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P91		
838	美	美	məi24	mɐi24	mai5	2009年陳海倫、林亦《粵語平話土話方音字彙》P101		
839	媚	媚	mi21	mi21	mi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P108		
840	地	地	ti22	ti22	di6	2009年陳海倫、林亦《粵語平話土話方音字彙》P108		
841	尼	尼	nəi21	nɐi21	nai4	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
842	膩	腻	nəi22	nɐi22	nai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P108		
843	梨	梨	li21	li21	li4	2009年陳海倫、林亦《粵語平話土話方音字彙》P94		
844	利	利	li22	li22	li6	2009年陳海倫、林亦《粵語平話土話方音字彙》P110		
845	痢	痢	li22	li22	li6	2009年陳海倫、林亦《粵語平話土話方音字彙》P110		
846	資	资	tsi53	tʃi53	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
847	姿	姿	tsi53	tʃi53	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
848	咨	咨	tsi53	tʃi53	zi1	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
849	姊	姊	tsi33	tʃi33	zi2	2009年陳海倫、林亦《粵語平話土話方音字彙》P101		
850	次	次	tsʰi55	tʃʰi55	ci3	2009年陳海倫、林亦《粵語平話土話方音字彙》P108		
851	瓷	瓷	tsi21	tʃi21	zi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
852	餈	糍	tsi21	tʃi21	zi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
853	糍	糍	tsi21	tʃi21	zi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
854	自	自	tsi22	tʃi22	zi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P109		
855	私	私	ɬi53	ɬi53	sli1	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
856	死	死	ɬi33	ɬi33	sli2	2009年陳海倫、林亦《粵語平話土話方音字彙》P101		
857	四	四	ɬi55	ɬi55	sli3	2009年陳海倫、林亦《粵語平話土話方音字彙》P109		
858	肆	肆	ɬi55	ɬi55	sli3	2009年陳海倫、林亦《粵語平話土話方音字彙》P109		
859	致	致	tsi55	tʃi55	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P109		
860	遲	迟	tsi21	tʃi21	zi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
861	緻	致	tsi55	tʃi55	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P109		
862	稚	稚	tsi22	tʃi22	zi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P109		
863	師	师	səi53	ʃɐi53	sai1	2009年陳海倫、林亦《粵語平話土話方音字彙》P92		
