ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
764	灰	灰	hui41	hui53	hui1	2000年李連進《平話音韻研究》P81		
765	賄	贿	wuEi33	wɐi33	wai2	2000年李連進《平話音韻研究》P81		
766	悔	悔	wuEi33	wɐi33	wai2	2000年李連進《平話音韻研究》P81		
767	回	回	wuEi21	wɐi21	wai4	2000年李連進《平話音韻研究》P81		
768	茴	茴	wuEi21	wɐi21	wai4	2000年李連進《平話音韻研究》P81	茴香	
769	匯	汇	wuEi223	wɐi22	wai6	2000年李連進《平話音韻研究》P81		
770	潰	溃	kʰui55	kʰui55	kui3	2000年李連進《平話音韻研究》P81	潰膿	
771	煨	煨	wui41	wui53	wui1	2000年李連進《平話音韻研究》P82		
772	蛻	蜕	tʰui55	tʰui55	tui3	2000年李連進《平話音韻研究》P82		
773	兌	兑	tui223	tui22	dui6	2000年李連進《平話音韻研究》P82		
774	最	最	tɕui55	tʃui55	zui3	2000年李連進《平話音韻研究》P82		
775	劊	刽	kʰʷai55	kʷʰai55	kwaai3	2000年李連進《平話音韻研究》P82		
776	檜	桧	kʰʷEi55	kʷʰɐi55	kwai3	2000年李連進《平話音韻研究》P82	喬木名；秦檜	
777	外	外	wuai223	wai22	waai6	2000年李連進《平話音韻研究》P82		
778	會	会	wuEi223	wɐi22	wai6	2000年李連進《平話音韻研究》P82	會不會；會議；會稽，會計	
779	繪	绘	wuEi223	wɐi22	wai6	2000年李連進《平話音韻研究》P83		
780	乖	乖	kʷai41	kʷai53	gwaai1	2000年李連進《平話音韻研究》P83		
781	怪	怪	kʷai55	kʷai55	gwaai3	2000年李連進《平話音韻研究》P83		
782	蒯	蒯	kʷai33	kʷai33	gwaai2	2000年李連進《平話音韻研究》P83		
783	懷	怀	wuai21	wai21	waai4	2000年李連進《平話音韻研究》P83		
784	槐	槐	wuai21	wai21	waai4	2000年李連進《平話音韻研究》P83		
785	淮	淮	wuai21	wai21	waai4	2000年李連進《平話音韻研究》P83		
786	壞	坏	wuai223	wai22	waai6	2000年李連進《平話音韻研究》P83		
787	柺	拐	kʷai33	kʷai33	gwaai2	2000年李連進《平話音韻研究》P84		
788	枴	拐	kʷai33	kʷai33	gwaai2	2000年李連進《平話音韻研究》P84		原文作「柺」字
789	拐	拐	kʷai33	kʷai33	gwaai2	2000年李連進《平話音韻研究》P84		原文作「柺」字
790	掛	挂	kʷa55	kʷa55	gwaa3	2000年李連進《平話音韻研究》P84		
791	卦	卦	kʷa55	kʷa55	gwaa3	2000年李連進《平話音韻研究》P84		
792	乜	乜	mE33	me33	me2	2000年李連進《平話音韻研究》P84	歪	原文作「歪」字
793	歪	歪	mE33	me33	me2	2000年李連進《平話音韻研究》P84	口語音	
794	歪	歪	wuai41	wai53	waai1	2000年李連進《平話音韻研究》P84		
795	畫	画	wua223	wa22	waa6	2000年李連進《平話音韻研究》P84	名詞；動詞	
796	快	快	wuai55	wai55	waai3	2000年李連進《平話音韻研究》P84		
797	筷	筷	kʰʷai55	kʷʰai55	kwaai3	2000年李連進《平話音韻研究》P84		
798	話	话	wua223	wa22	waa6	2000年李連進《平話音韻研究》P84		
799	脆	脆	tɕʰui55	tʃʰui55	cui3	2000年李連進《平話音韻研究》P84		
800	歲	岁	ɬui55	ɬui55	slui3	2000年李連進《平話音韻研究》P85		
801	綴	缀	tɕui223	tʃui22	zui6	2000年李連進《平話音韻研究》P85	點綴	
802	贅	赘	tɕui223	tʃui22	zui6	2000年李連進《平話音韻研究》P85		
803	稅	税	ɕui55	ʃui55	sui3	2000年李連進《平話音韻研究》P85		
804	衛	卫	wuEi223	wɐi22	wai6	2000年李連進《平話音韻研究》P85		
805	銳	锐	jiui13	jui24	jui5	2000年李連進《平話音韻研究》P85		
806	廢	废	fi55	fi55	fi3	2000年李連進《平話音韻研究》P85		
807	肺	肺	fi55	fi55	fi3	2000年李連進《平話音韻研究》P85		
808	吠	吠	fi223	fi22	fi6	2000年李連進《平話音韻研究》P86		
809	穢	秽	wuEi55	wɐi55	wai3	2000年李連進《平話音韻研究》P86		
810	圭	圭	kʷEi41	kʷɐi53	gwai1	2000年李連進《平話音韻研究》P86		
811	閨	闺	kʷEi41	kʷɐi53	gwai1	2000年李連進《平話音韻研究》P86		
812	桂	桂	kʷEi55	kʷɐi55	gwai3	2000年李連進《平話音韻研究》P86		
813	奎	奎	kʷEi21	kʷɐi21	gwai4	2000年李連進《平話音韻研究》P86		
814	攜	携	kʷEi21	kʷɐi21	gwai4	2000年李連進《平話音韻研究》P86		
815	畦	畦	kʷEi21	kʷɐi21	gwai4	2000年李連進《平話音韻研究》P86	菜畦	
816	惠	惠	wuEi223	wɐi22	wai6	2000年李連進《平話音韻研究》P86		
817	慧	慧	wuEi55	wɐi55	wai3	2000年李連進《平話音韻研究》P86		
818	碑	碑	pEi41	pɐi53	bai1	2000年李連進《平話音韻研究》P87		
819	卑	卑	pi41	pi53	bi1	2000年李連進《平話音韻研究》P87		
820	彼	彼	pi33	pi33	bi2	2000年李連進《平話音韻研究》P87		
821	臂	臂	pi55	pi55	bi3	2000年李連進《平話音韻研究》P87		
822	披	披	pʰi41	pʰi53	pi1	2000年李連進《平話音韻研究》P87		
823	譬	譬	pi33	pi33	bi2	2000年李連進《平話音韻研究》P87	譬喻	
824	皮	皮	pi21	pi21	bi4	2000年李連進《平話音韻研究》P87		
825	疲	疲	pi21	pi21	bi4	2000年李連進《平話音韻研究》P87		
826	脾	脾	pi41	pi53	bi1	2000年李連進《平話音韻研究》P87		
827	被	被	pi13	pi24	bi5	2000年李連進《平話音韻研究》P88	被子	
828	婢	婢	pi223	pi22	bi6	2000年李連進《平話音韻研究》P88		
829	被	被	pi223	pi22	bi6	2000年李連進《平話音韻研究》P88	被打	
830	避	避	pi223	pi22	bi6	2000年李連進《平話音韻研究》P88		
831	𪎭	𪎭	mi21	mi21	mi4	2000年李連進《平話音韻研究》P88	𪎭子	
832	糜	糜	mi21	mi21	mi4	2000年李連進《平話音韻研究》P88	糜子；粥	作「糜子」義時，原文作「𪎭」字
833	彌	弥	mi21	mi21	mi4	2000年李連進《平話音韻研究》P88		
834	靡	靡	mi13	mi24	mi5	2000年李連進《平話音韻研究》P88		
835	離	离	li21	li21	li4	2000年李連進《平話音韻研究》P88，89	離別；離開半寸	
836	籬	篱	li21	li21	li4	2000年李連進《平話音韻研究》P89		
837	璃	璃	li21	li21	li4	2000年李連進《平話音韻研究》P89	玻璃	
838	荔	荔	lEi223	lɐi22	lai6	2000年李連進《平話音韻研究》P89	荔枝	
839	紫	紫	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P89		
840	雌	雌	tɕʰi41	tʃʰi53	ci1	2000年李連進《平話音韻研究》P89		
841	此	此	tɕʰi33	tʃʰi33	ci2	2000年李連進《平話音韻研究》P89		
842	刺	刺	tɕʰi55	tʃʰi55	ci3	2000年李連進《平話音韻研究》P89		
843	疵	疵	tɕʰi55	tʃʰi55	ci3	2000年李連進《平話音韻研究》P89	吹毛求疵	
844	斯	斯	ɬi41	ɬi53	sli1	2000年李連進《平話音韻研究》P89		
845	廝	厮	ɬi41	ɬi53	sli1	2000年李連進《平話音韻研究》P90		
846	撕	撕	ɬi41	ɬi53	sli1	2000年李連進《平話音韻研究》P90		
847	璽	玺	ɬEi33	ɬɐi33	slai2	2000年李連進《平話音韻研究》P90		原文誤作[lEi33]
848	徙	徙	ɬEi33	ɬɐi33	slai2	2000年李連進《平話音韻研究》P90		原文誤作[lEi33]
849	賜	赐	tɕʰi55	tʃʰi55	ci3	2000年李連進《平話音韻研究》P90		
850	知	知	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P90		
851	蜘	蜘	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P90	蜘蛛	
852	智	智	tɕi55	tʃi55	zi3	2000年李連進《平話音韻研究》P90		
853	池	池	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P90		
854	馳	驰	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P90		
855	支	支	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P91		
856	枝	枝	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P91		
857	肢	肢	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P91		
858	紙	纸	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P91		
859	只	只	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P91	只有	
860	侈	侈	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P91	奢侈	原文如此，疑誤
861	舐	舐	tim21	tim21	dim4	2000年李連進《平話音韻研究》P92	以舌取物	
862	施	施	ɕi41	ʃi53	si1	2000年李連進《平話音韻研究》P92		
863	豕	豕	tɕy41	tʃy53	zyu1	2000年李連進《平話音韻研究》P92		訓讀「豬」
864	翅	翅	tɕʰi55	tʃʰi55	ci3	2000年李連進《平話音韻研究》P92		
865	匙	匙	ɕi21	ʃi21	si4	2000年李連進《平話音韻研究》P92	湯匙，鑰匙	
866	是	是	ɕi223	ʃi22	si6	2000年李連進《平話音韻研究》P92		
867	氏	氏	ɕi223	ʃi22	si6	2000年李連進《平話音韻研究》P92		
868	豉	豉	ɕi223	ʃi22	si6	2000年李連進《平話音韻研究》P92		
869	兒	儿	ȵi21	ȵi21	nji4	2000年李連進《平話音韻研究》P92		
870	爾	尔	ø13	∅œ24	oe5	2000年李連進《平話音韻研究》P92		
871	寄	寄	ki55	ki55	gi3	2000年李連進《平話音韻研究》P93		
872	企	企	ki33	ki33	gi2	2000年李連進《平話音韻研究》P93		
873	奇	奇	ki21	ki21	gi4	2000年李連進《平話音韻研究》P93		
874	騎	骑	ki21	ki21	gi4	2000年李連進《平話音韻研究》P93		
875	岐	岐	ki21	ki21	gi4	2000年李連進《平話音韻研究》P93		
876	技	技	ki223	ki22	gi6	2000年李連進《平話音韻研究》P93		
877	妓	妓	ki223	ki22	gi6	2000年李連進《平話音韻研究》P93		
878	宜	宜	ȵi21	ȵi21	nji4	2000年李連進《平話音韻研究》P93		
879	儀	仪	ji21	ji21	ji4	2000年李連進《平話音韻研究》P93		
880	蟻	蚁	ȵi13	ȵi24	nji5	2000年李連進《平話音韻研究》P94		
881	誼	谊	ȵi21	ȵi21	nji4	2000年李連進《平話音韻研究》P94		
882	義	义	ȵi223	ȵi22	nji6	2000年李連進《平話音韻研究》P94		
883	議	议	ȵi223	ȵi22	nji6	2000年李連進《平話音韻研究》P94		
884	犧	牺	hi41	hi53	hi1	2000年李連進《平話音韻研究》P94		
885	戲	戏	hi55	hi55	hi3	2000年李連進《平話音韻研究》P94		
886	倚	倚	ji33	ji33	ji2	2000年李連進《平話音韻研究》P94		原文誤作[ji41]
887	椅	椅	ji33	ji33	ji2	2000年李連進《平話音韻研究》P94		原文誤作[ji41]
888	移	移	ji21	ji21	ji4	2000年李連進《平話音韻研究》P94		
889	易	易	ji223	ji22	ji6	2000年李連進《平話音韻研究》P94	難易	
890	悲	悲	pEi41	pɐi53	bai1	2000年李連進《平話音韻研究》P95		
891	鄙	鄙	pʰi33	pʰi33	pi2	2000年李連進《平話音韻研究》P95		
892	比	比	pi33	pi33	bi2	2000年李連進《平話音韻研究》P95	比較	
893	秕	秕	pʰEi41	pʰɐi53	pai1	2000年李連進《平話音韻研究》P95	秕子	
894	秘	秘	pi55	pi55	bi3	2000年李連進《平話音韻研究》P95		原文作「祕」字
895	祕	秘	pi55	pi55	bi3	2000年李連進《平話音韻研究》P95		
896	泌	泌	pi55	pi55	bi3	2000年李連進《平話音韻研究》P95		
897	轡	辔	luon21	lon21	lon4	2000年李連進《平話音韻研究》P95		
898	庇	庇	pʰi33	pʰi33	pi2	2000年李連進《平話音韻研究》P95		
899	痹	痹	pi55	pi55	bi3	2000年李連進《平話音韻研究》P95	麻痹	
900	丕	丕	pʰi33	pʰi33	pi2	2000年李連進《平話音韻研究》P95		
901	屁	屁	pʰi55	pʰi55	pi3	2000年李連進《平話音韻研究》P96		
902	琵	琵	pi21	pi21	bi4	2000年李連進《平話音韻研究》P96	琵琶	
903	枇	枇	pi21	pi21	bi4	2000年李連進《平話音韻研究》P96	枇杷	
904	備	备	pi223	pi22	bi6	2000年李連進《平話音韻研究》P96		
905	鼻	鼻	pɐt2	pɐt2	bat6	2000年李連進《平話音韻研究》P96		
906	篦	篦	pEi223	pɐi22	bai6	2000年李連進《平話音韻研究》P96		
907	眉	眉	mi21	mi21	mi4	2000年李連進《平話音韻研究》P96		
908	楣	楣	mi21	mi21	mi4	2000年李連進《平話音韻研究》P96		
909	美	美	mEi13	mɐi24	mai5	2000年李連進《平話音韻研究》P96		
910	媚	媚	mi21	mi21	mi4	2000年李連進《平話音韻研究》P97		
911	寐	寐	mi223	mi22	mi6	2000年李連進《平話音韻研究》P97		
912	地	地	ti21	ti21	di4	2000年李連進《平話音韻研究》P97		
913	尼	尼	ni21	ni21	ni4	2000年李連進《平話音韻研究》P97		
914	膩	腻	nEi223	nɐi22	nai6	2000年李連進《平話音韻研究》P97		
915	梨	梨	li21	li21	li4	2000年李連進《平話音韻研究》P97		
916	履	履	lEi223	lɐi22	lai6	2000年李連進《平話音韻研究》P97		
917	利	利	li223	li22	li6	2000年李連進《平話音韻研究》P97		
918	痢	痢	li223	li22	li6	2000年李連進《平話音韻研究》P97		
919	資	资	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P97		
920	姿	姿	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P98		
921	咨	咨	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P98		
922	姊	姊	tɕiE33	tʃe33	ze2	2000年李連進《平話音韻研究》P98		
923	瓷	瓷	tɕʰi55	tʃʰi55	ci3	2000年李連進《平話音韻研究》P98	瓷器	
924	自	自	tɕi223	tʃi22	zi6	2000年李連進《平話音韻研究》P98		
925	私	私	ɕi41	ʃi53	si1	2000年李連進《平話音韻研究》P98		
926	死	死	ɕi33	ʃi33	si2	2000年李連進《平話音韻研究》P98		
927	四	四	ɕi55	ʃi55	si3	2000年李連進《平話音韻研究》P98		
928	肆	肆	ɕi55	ʃi55	si3	2000年李連進《平話音韻研究》P99		
929	致	致	tɕi55	tʃi55	zi3	2000年李連進《平話音韻研究》P99		
930	緻	致	tɕi55	tʃi55	zi3	2000年李連進《平話音韻研究》P99		原文作「致」字
931	遲	迟	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P99		
932	雉	雉	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P99	雉雞	
933	稚	稚	tɕi55	tʃi55	zi3	2000年李連進《平話音韻研究》P99	幼稚	
934	師	师	ɕEi41	ʃɐi53	sai1	2000年李連進《平話音韻研究》P99		
935	獅	狮	ɕEi41	ʃɐi53	sai1	2000年李連進《平話音韻研究》P99		
936	脂	脂	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P99		
937	旨	旨	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P99		
938	指	指	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P99		
939	至	至	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P100		原文如此，疑誤
940	示	示	ɕi223	ʃi22	si6	2000年李連進《平話音韻研究》P100		
941	尸	尸	ɕi41	ʃi53	si1	2000年李連進《平話音韻研究》P100	空位	
942	屍	尸	ɕi41	ʃi53	si1	2000年李連進《平話音韻研究》P100	屍體	
943	屎	屎	ɕi33	ʃi33	si2	2000年李連進《平話音韻研究》P100		
944	視	视	ɕi223	ʃi22	si6	2000年李連進《平話音韻研究》P100		
945	嗜	嗜	ɕi55	ʃi55	si3	2000年李連進《平話音韻研究》P100		
946	二	二	ȵi223	ȵi22	nji6	2000年李連進《平話音韻研究》P100		
947	貳	贰	ȵi223	ȵi22	nji6	2000年李連進《平話音韻研究》P100	貳心	
948	飢	饥	ki41	ki53	gi1	2000年李連進《平話音韻研究》P101		原文誤作「饑」字
949	肌	肌	ki41	ki53	gi1	2000年李連進《平話音韻研究》P101		
950	几	几	ki41	ki53	gi1	2000年李連進《平話音韻研究》P101	茶几	
951	冀	冀	ji55	ji55	ji3	2000年李連進《平話音韻研究》P101		
952	器	器	hi55	hi55	hi3	2000年李連進《平話音韻研究》P101		
953	棄	弃	hi55	hi55	hi3	2000年李連進《平話音韻研究》P101		
954	祁	祁	ki21	ki21	gi4	2000年李連進《平話音韻研究》P101		
955	鰭	鳍	ki21	ki21	gi4	2000年李連進《平話音韻研究》P101		
956	伊	伊	ji41	ji53	ji1	2000年李連進《平話音韻研究》P101		
957	夷	夷	ji21	ji21	ji4	2000年李連進《平話音韻研究》P101		
958	姨	姨	ji21	ji21	ji4	2000年李連進《平話音韻研究》P102		
959	肄	肄	ji55	ji55	ji3	2000年李連進《平話音韻研究》P102	肄業	
960	你	你	ni13	ni24	ni5	2000年李連進《平話音韻研究》P102		
961	釐	厘	li21	li21	li4	2000年李連進《平話音韻研究》P102		
962	狸	狸	li21	li21	li4	2000年李連進《平話音韻研究》P102		
963	李	李	li13	li24	li5	2000年李連進《平話音韻研究》P102		
964	里	里	li13	li24	li5	2000年李連進《平話音韻研究》P102	公里	
965	裏	里	li13	li24	li5	2000年李連進《平話音韻研究》P102	裏外	
966	裡	里	li13	li24	li5	2000年李連進《平話音韻研究》P102	裡外	原文作「裏」字
967	理	理	li13	li24	li5	2000年李連進《平話音韻研究》P102		
968	鯉	鲤	li13	li24	li5	2000年李連進《平話音韻研究》P102		
969	吏	吏	li223	li22	li6	2000年李連進《平話音韻研究》P103		
970	茲	兹	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P103		
971	滋	滋	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P103		
972	子	子	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P103		
973	梓	梓	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P103		
974	慈	慈	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P103		
975	磁	磁	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P103	磁石	
976	字	字	tɕi223	tʃi22	zi6	2000年李連進《平話音韻研究》P103		
977	牸	牸	tɕi223	tʃi22	zi6	2000年李連進《平話音韻研究》P103	牸牛	
978	司	司	ɕi41	ʃi53	si1	2000年李連進《平話音韻研究》P103		
979	絲	丝	ɕi41	ʃi53	si1	2000年李連進《平話音韻研究》P104		
980	思	思	ɕi41	ʃi53	si1	2000年李連進《平話音韻研究》P104	思念	
981	伺	伺	tɕʰi55	tʃʰi55	ci3	2000年李連進《平話音韻研究》P104		
982	思	思	ɕi55	ʃi55	si3	2000年李連進《平話音韻研究》P104	意思	
983	辭	辞	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P104		
984	詞	词	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P104		
985	祠	祠	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P104		
986	似	似	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P104		
987	祀	祀	ki223	ki22	gi6	2000年李連進《平話音韻研究》P104	祭祀	
988	巳	巳	ɕi223	ʃi22	si6	2000年李連進《平話音韻研究》P104	辰巳	
989	寺	寺	tɕi223	tʃi22	zi6	2000年李連進《平話音韻研究》P105		
990	嗣	嗣	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P105		
991	飼	饲	tɕʰi55	tʃʰi55	ci3	2000年李連進《平話音韻研究》P105		
992	置	置	tɕiɐk2	tʃiɐk2	ziak6	2000年李連進《平話音韻研究》P105		
993	恥	耻	tɕʰi33	tʃʰi33	ci2	2000年李連進《平話音韻研究》P105		原文作「耻」字
994	持	持	tɕi21	tʃi21	zi4	2000年李連進《平話音韻研究》P105		
995	痔	痔	tɕi223	tʃi22	zi6	2000年李連進《平話音韻研究》P105		
996	治	治	tɕi223	tʃi22	zi6	2000年李連進《平話音韻研究》P105		
997	輜	辎	tɕi55	tʃi55	zi3	2000年李連進《平話音韻研究》P105	輜重	
998	滓	滓	tɕai33	tʃai33	zaai2	2000年李連進《平話音韻研究》P106		
999	廁	厕	tɕʰi55	tʃʰi55	ci3	2000年李連進《平話音韻研究》P106	廁所	
1000	士	士	ɕEi223	ʃɐi22	sai6	2000年李連進《平話音韻研究》P106		
1001	仕	仕	ɕEi223	ʃɐi22	sai6	2000年李連進《平話音韻研究》P106		
1002	柿	柿	ɕEi223	ʃɐi22	sai6	2000年李連進《平話音韻研究》P106		
1003	事	事	ɕEi223	ʃɐi22	sai6	2000年李連進《平話音韻研究》P106		
1004	使	使	ɕEi33	ʃɐi33	sai2	2000年李連進《平話音韻研究》P106		
1005	史	史	ɕEi33	ʃɐi33	sai2	2000年李連進《平話音韻研究》P106		
1006	駛	驶	ɕEi33	ʃɐi33	sai2	2000年李連進《平話音韻研究》P106		
1007	之	之	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P107		
1008	芝	芝	tɕi41	tʃi53	zi1	2000年李連進《平話音韻研究》P107		
1009	止	止	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P107		
1010	趾	趾	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P107		
1011	址	址	tɕi33	tʃi33	zi2	2000年李連進《平話音韻研究》P107		
1012	志	志	tɕi55	tʃi55	zi3	2000年李連進《平話音韻研究》P107		
1013	誌	志	tɕi55	tʃi55	zi3	2000年李連進《平話音韻研究》P107		
1014	痣	痣	tɕi55	tʃi55	zi3	2000年李連進《平話音韻研究》P107		
1015	嗤	嗤	tɕʰy41	tʃʰy53	cyu1	2000年李連進《平話音韻研究》P107	嗤笑	
1016	齒	齿	tɕʰi33	tʃʰi33	ci2	2000年李連進《平話音韻研究》P107		原文誤作[tɕi33]
1017	詩	诗	ɕi41	ʃi53	si1	2000年李連進《平話音韻研究》P108		
1018	始	始	ɕi33	ʃi33	si2	2000年李連進《平話音韻研究》P108		
1019	試	试	ɕi55	ʃi55	si3	2000年李連進《平話音韻研究》P108		
1020	時	时	ɕi21	ʃi21	si4	2000年李連進《平話音韻研究》P108		
1021	鰣	鲥	ɕi21	ʃi21	si4	2000年李連進《平話音韻研究》P108		
1022	市	市	ɕi13	ʃi24	si5	2000年李連進《平話音韻研究》P108		
1023	恃	恃	ɕi13	ʃi24	si5	2000年李連進《平話音韻研究》P108		
1024	侍	侍	tɕi55	tʃi55	zi3	2000年李連進《平話音韻研究》P108		原文如此，疑誤
1025	而	而	ø21	∅œ21	oe4	2000年李連進《平話音韻研究》P108		
1026	耳	耳	ȵi33	ȵi33	nji2	2000年李連進《平話音韻研究》P108		
1027	餌	饵	ji13	ji24	ji5	2000年李連進《平話音韻研究》P109		
1028	基	基	ki41	ki53	gi1	2000年李連進《平話音韻研究》P109		
1029	己	己	ki33	ki33	gi2	2000年李連進《平話音韻研究》P109		
1030	紀	纪	ki33	ki33	gi2	2000年李連進《平話音韻研究》P109	紀律；世紀	
1031	記	记	ki55	ki55	gi3	2000年李連進《平話音韻研究》P109		
1032	欺	欺	hi41	hi53	hi1	2000年李連進《平話音韻研究》P109		
1033	起	起	hi33	hi33	hi2	2000年李連進《平話音韻研究》P109		
1034	杞	杞	ki33	ki33	gi2	2000年李連進《平話音韻研究》P109		
1035	其	其	ki21	ki21	gi4	2000年李連進《平話音韻研究》P109		
1036	棋	棋	ki21	ki21	gi4	2000年李連進《平話音韻研究》P109		
1037	期	期	ki21	ki21	gi4	2000年李連進《平話音韻研究》P110	時期	
1038	旗	旗	ki21	ki21	gi4	2000年李連進《平話音韻研究》P110		
1039	忌	忌	ki223	ki22	gi6	2000年李連進《平話音韻研究》P110		
1040	疑	疑	ni21	ni21	ni4	2000年李連進《平話音韻研究》P110		
1041	擬	拟	ni33	ni33	ni2	2000年李連進《平話音韻研究》P110		
1042	嬉	嬉	hi41	hi53	hi1	2000年李連進《平話音韻研究》P110		
1043	熙	熙	hi41	hi53	hi1	2000年李連進《平話音韻研究》P110		
1044	喜	喜	hi33	hi33	hi2	2000年李連進《平話音韻研究》P110		
1045	蟢	蟢	hi33	hi33	hi2	2000年李連進《平話音韻研究》P110	蟢子	
1046	醫	医	ji41	ji53	ji1	2000年李連進《平話音韻研究》P110		
1047	意	意	ji55	ji55	ji3	2000年李連進《平話音韻研究》P111		
1048	矣	矣	ji33	ji33	ji2	2000年李連進《平話音韻研究》P111		
1049	飴	饴	ji21	ji21	ji4	2000年李連進《平話音韻研究》P111	高梁飴	
1050	已	已	ji13	ji24	ji5	2000年李連進《平話音韻研究》P111		
1051	以	以	ji13	ji24	ji5	2000年李連進《平話音韻研究》P111		
1052	異	异	ji55	ji55	ji3	2000年李連進《平話音韻研究》P111		
1053	幾	几	ki41	ki53	gi1	2000年李連進《平話音韻研究》P111	幾乎	
1054	機	机	ki41	ki53	gi1	2000年李連進《平話音韻研究》P111		
1055	譏	讥	ki41	ki53	gi1	2000年李連進《平話音韻研究》P111		
1056	饑	饥	ki41	ki53	gi1	2000年李連進《平話音韻研究》P111	饑荒	
1057	幾	几	ki33	ki33	gi2	2000年李連進《平話音韻研究》P112	幾個	
1058	既	既	ki55	ki55	gi3	2000年李連進《平話音韻研究》P112		
1059	豈	岂	hi33	hi33	hi2	2000年李連進《平話音韻研究》P112		
1060	氣	气	hi55	hi55	hi3	2000年李連進《平話音韻研究》P112		
1061	汽	汽	hi55	hi55	hi3	2000年李連進《平話音韻研究》P112		
1062	祈	祈	ki21	ki21	gi4	2000年李連進《平話音韻研究》P112		
1063	沂	沂	ki21	ki21	gi4	2000年李連進《平話音韻研究》P112	沂河	
1064	毅	毅	ji55	ji55	ji3	2000年李連進《平話音韻研究》P112		
1065	希	希	hi41	hi53	hi1	2000年李連進《平話音韻研究》P112		
1066	稀	稀	hi41	hi53	hi1	2000年李連進《平話音韻研究》P112		
1067	衣	衣	ji41	ji53	ji1	2000年李連進《平話音韻研究》P113		
1068	依	依	ji41	ji53	ji1	2000年李連進《平話音韻研究》P113		
1069	累	累	lui13	lui24	lui5	2000年李連進《平話音韻研究》P113	累積	
1070	嘴	嘴	tɕui33	tʃui33	zui2	2000年李連進《平話音韻研究》P113		
1071	髓	髓	ɕui13	ʃui24	sui5	2000年李連進《平話音韻研究》P113		
1072	隨	随	tɕui21	tʃui21	zui4	2000年李連進《平話音韻研究》P113		
1073	吹	吹	tɕʰui41	tʃʰui53	cui1	2000年李連進《平話音韻研究》P113		
1074	炊	炊	tɕʰui41	tʃʰui53	cui1	2000年李連進《平話音韻研究》P113		
1075	垂	垂	ɕui21	ʃui21	sui4	2000年李連進《平話音韻研究》P114		
1076	睡	睡	ɕui223	ʃui22	sui6	2000年李連進《平話音韻研究》P114		
1077	瑞	瑞	ɕui223	ʃui22	sui6	2000年李連進《平話音韻研究》P114		
1078	蕊	蕊	jiui13	jui24	jui5	2000年李連進《平話音韻研究》P114		原文作[jiui13]
1079	蘂	蕊	jiui13	jui24	jui5	2000年李連進《平話音韻研究》P114		原文作「蕊」字，標音作[jiui13]
1080	規	规	kʰʷEi41	kʷʰɐi53	kwai1	2000年李連進《平話音韻研究》P114		
1081	詭	诡	kʷEi33	kʷɐi33	gwai2	2000年李連進《平話音韻研究》P114		
1082	虧	亏	kʰʷEi41	kʷʰɐi53	kwai1	2000年李連進《平話音韻研究》P114		
1083	窺	窥	kʰʷEi41	kʷʰɐi53	kwai1	2000年李連進《平話音韻研究》P114		
1084	跪	跪	kʷEi223	kʷɐi22	gwai6	2000年李連進《平話音韻研究》P114		
1085	危	危	wuEi21	wɐi21	wai4	2000年李連進《平話音韻研究》P114		
1086	僞	伪	ŋEi223	ŋɐi22	ngai6	2000年李連進《平話音韻研究》P115		
1087	僞	伪	wuEi223	wɐi22	wai6	2000年李連進《平話音韻研究》P115		
